FishSampleID_IDNR,FishSpeciesCode_IDNR,TaxonSortID,Common_Name,CountOfIndividuals,GearRun_IDNR
11663,ULL,107,quillback,5,1BE
11663,ULL,107,quillback,1,2BE
11663,SHR,119,shorthead redhorse,1,2BE
11663,CCF,123,channel catfish,8,1BE
11663,CCF,123,channel catfish,12,2BE
11663,BLB,126,black bullhead,10,1BE
11663,FCF,128,flathead catfish,1,2BE
11663,BRS,146,brook silverside,4,1BE
11663,BRS,146,brook silverside,5,2BE
11663,YLB,159,yellow bass,4,1BE
11663,BLC,163,black crappie,2,1BE
11663,WHC,164,white crappie,1,2BE
11663,LMB,166,largemouth bass,54,1BE
11663,LMB,166,largemouth bass,45,2BE
11663,SMB,168,smallmouth bass,2,1BE
11663,WAM,169,warmouth,8,1BE
11663,WAM,169,warmouth,1,2BE
11663,GSF,170,green sunfish,11,1BE
11663,GSF,170,green sunfish,14,2BE
11663,BLG,173,bluegill,73,1BE
11663,BLG,173,bluegill,114,2BE
11663,PUD,175,pumpkinseed,3,1BE
11663,ORS,177,orangespotted sunfish,6,1BE
11663,ORS,177,orangespotted sunfish,6,2BE
11663,WAE,178,walleye,5,1BE
11663,WAE,178,walleye,1,2BE
11663,LOP,187,logperch,2,1BE
11663,FRD,207,freshwater drum,8,1BE
11663,FRD,207,freshwater drum,4,2BE
11664,CAP,46,common carp,6,1BE
11664,CAP,46,common carp,9,2BE
11664,GOS,48,golden shiner,2,1BE
11664,SFS,76,spotfin shiner,14,1BE
11664,PUM,80,pugnose minnow,1,1BE
11664,BLS,82,bluntnose minnow,1,1BE
11664,BUM,83,bullhead minnow,2,1BE
11664,EMS,85,emerald shiner,3,1BE
11664,ULL,107,quillback,2,1BE
11664,CCF,123,channel catfish,6,1BE
11664,CCF,123,channel catfish,17,2BE
11664,FCF,128,flathead catfish,2,2BE
11664,BRS,146,brook silverside,2,1BE
11664,WHB,158,white bass,3,1BE
11664,YLB,159,yellow bass,8,1BE
11664,BLC,163,black crappie,1,1BE
11664,BLC,163,black crappie,3,2BE
11664,LMB,166,largemouth bass,6,1BE
11664,LMB,166,largemouth bass,5,2BE
11664,WAM,169,warmouth,1,1BE
11664,GSF,170,green sunfish,8,1BE
11664,GSF,170,green sunfish,15,2BE
11664,BLG,173,bluegill,49,1BE
11664,BLG,173,bluegill,65,2BE
11664,PUD,175,pumpkinseed,1,1BE
11664,ORS,177,orangespotted sunfish,2,2BE
11664,WAE,178,walleye,1,1BE
11664,WAE,178,walleye,1,2BE
11664,YEP,180,yellow perch,2,1BE
11664,FRD,207,freshwater drum,76,1BE
11664,FRD,207,freshwater drum,43,2BE
11665,CAP,46,common carp,4,1BE
11665,CAP,46,common carp,4,2BE
11665,GOS,48,golden shiner,1,1BE
11665,SFS,76,spotfin shiner,34,1BE
11665,SFS,76,spotfin shiner,55,2BE
11665,BLS,82,bluntnose minnow,25,1BE
11665,BLS,82,bluntnose minnow,7,2BE
11665,BUM,83,bullhead minnow,1,1BE
11665,EMS,85,emerald shiner,3,2BE
11665,SPS,94,spottail shiner,9,1BE
11665,SPS,94,spottail shiner,1,2BE
11665,ULL,107,quillback,27,1BE
11665,ULL,107,quillback,16,2BE
11665,WHS,111,white sucker,43,1BE
11665,WHS,111,white sucker,29,2BE
11665,GOR,121,golden redhorse,12,1BE
11665,CCF,123,channel catfish,11,1BE
11665,CCF,123,channel catfish,20,2BE
11665,BLT,143,blackstripe topminnow,1,1BE
11665,WHB,158,white bass,6,1BE
11665,WHB,158,white bass,1,2BE
11665,YLB,159,yellow bass,13,1BE
11665,YLB,159,yellow bass,2,2BE
11665,LMB,166,largemouth bass,1,1BE
11665,LMB,166,largemouth bass,4,2BE
11665,SMB,168,smallmouth bass,12,1BE
11665,SMB,168,smallmouth bass,59,2BE
11665,BLG,173,bluegill,10,1BE
11665,BLG,173,bluegill,14,2BE
11665,ORS,177,orangespotted sunfish,3,1BE
11665,ORS,177,orangespotted sunfish,2,2BE
11665,WAE,178,walleye,1,2BE
11665,SHD,186,slenderhead darter,1,2BE
11665,LOP,187,logperch,1,2BE
11665,BAD,195,banded darter,3,1BE
11665,BAD,195,banded darter,14,2BE
11665,FRD,207,freshwater drum,6,1BE
11665,FRD,207,freshwater drum,11,2BE
11669,CAP,46,common carp,1,1BE
11669,CAP,46,common carp,8,2BE
11669,GOS,48,golden shiner,11,1BE
11669,GOS,48,golden shiner,2,1SH
11669,GOS,48,golden shiner,3,2BE
11669,SFS,76,spotfin shiner,2,1BE
11669,SFS,76,spotfin shiner,14,2BE
11669,BLS,82,bluntnose minnow,20,1BE
11669,BLS,82,bluntnose minnow,2,1SH
11669,BLS,82,bluntnose minnow,4,2BE
11669,BUM,83,bullhead minnow,6,1BE
11669,EMS,85,emerald shiner,2,1BE
11669,EMS,85,emerald shiner,1,2BE
11669,SPS,94,spottail shiner,1,1BE
11669,SAS,95,sand shiner,3,1BE
11669,SAS,95,sand shiner,1,2BE
11669,ULL,107,quillback,4,1BE
11669,ULL,107,quillback,3,2BE
11669,HFC,109,highfin carpsucker,1,1BE
11669,WHS,111,white sucker,1,1BE
11669,SHR,119,shorthead redhorse,5,1BE
11669,SHR,119,shorthead redhorse,9,2BE
11669,GOR,121,golden redhorse,1,1BE
11669,GOR,121,golden redhorse,5,2BE
11669,SVR,122,silver redhorse,1,1BE
11669,CCF,123,channel catfish,9,1BE
11669,CCF,123,channel catfish,24,2BE
11669,YEB,125,yellow bullhead,1,2BE
11669,BLT,143,blackstripe topminnow,8,1SH
11669,BRS,146,brook silverside,1,1SH
11669,LMB,166,largemouth bass,6,1BE
11669,LMB,166,largemouth bass,23,1SH
11669,LMB,166,largemouth bass,5,2BE
11669,SMB,168,smallmouth bass,16,1BE
11669,SMB,168,smallmouth bass,2,1SH
11669,SMB,168,smallmouth bass,34,2BE
11669,GSF,170,green sunfish,7,1BE
11669,GSF,170,green sunfish,1,1SH
11669,GSF,170,green sunfish,2,2BE
11669,BLG,173,bluegill,37,1BE
11669,BLG,173,bluegill,36,1SH
11669,BLG,173,bluegill,28,2BE
11669,ORS,177,orangespotted sunfish,12,1BE
11669,ORS,177,orangespotted sunfish,10,1SH
11669,ORS,177,orangespotted sunfish,1,2BE
11669,FRD,207,freshwater drum,2,1BE
11669,FRD,207,freshwater drum,6,2BE
11671,LOG,13,longnose gar,2,1BE
11671,LOG,13,longnose gar,1,2BE
11671,CAP,46,common carp,5,1BE
11671,CAP,46,common carp,7,2BE
11671,HOC,52,hornyhead chub,2,1BE
11671,HOC,52,hornyhead chub,7,2BE
11671,COS,54,central stoneroller,1,1BE
11671,COS,54,central stoneroller,1,1SH
11671,COS,54,central stoneroller,1,2BE
11671,SUM,56,suckermouth minnow,4,1BE
11671,SUM,56,suckermouth minnow,4,2BE
11671,SFS,76,spotfin shiner,72,1BE
11671,SFS,76,spotfin shiner,80,1SH
11671,SFS,76,spotfin shiner,35,2BE
11671,BLS,82,bluntnose minnow,26,1BE
11671,BLS,82,bluntnose minnow,5,1SH
11671,BLS,82,bluntnose minnow,23,2BE
11671,BUM,83,bullhead minnow,8,1BE
11671,BUM,83,bullhead minnow,4,2BE
11671,SAS,95,sand shiner,90,1BE
11671,SAS,95,sand shiner,7,1SH
11671,SAS,95,sand shiner,21,2BE
11671,ULL,107,quillback,5,1BE
11671,ULL,107,quillback,2,2BE
11671,HFC,109,highfin carpsucker,2,1BE
11671,HFC,109,highfin carpsucker,2,2BE
11671,WHS,111,white sucker,2,1BE
11671,WHS,111,white sucker,1,1SH
11671,SHR,119,shorthead redhorse,33,1BE
11671,SHR,119,shorthead redhorse,2,1SH
11671,SHR,119,shorthead redhorse,38,2BE
11671,GOR,121,golden redhorse,5,1BE
11671,GOR,121,golden redhorse,13,2BE
11671,SVR,122,silver redhorse,1,1BE
11671,SVR,122,silver redhorse,1,2BE
11671,CCF,123,channel catfish,14,1BE
11671,CCF,123,channel catfish,29,2BE
11671,FCF,128,flathead catfish,8,2BE
11671,BLT,143,blackstripe topminnow,2,1SH
11671,ROB,165,rock bass,1,2BE
11671,LMB,166,largemouth bass,2,1BE
11671,SMB,168,smallmouth bass,6,1BE
11671,SMB,168,smallmouth bass,1,1SH
11671,SMB,168,smallmouth bass,20,2BE
11671,GSF,170,green sunfish,2,1BE
11671,GSF,170,green sunfish,5,2BE
11671,BLG,173,bluegill,5,1BE
11671,BLG,173,bluegill,8,2BE
11671,ORS,177,orangespotted sunfish,1,1BE
11671,ORS,177,orangespotted sunfish,1,2BE
11671,WAE,178,walleye,4,1BE
11671,JOD,191,johnny darter,1,2BE
11671,FRD,207,freshwater drum,4,1BE
11671,FRD,207,freshwater drum,2,2BE
11672,GZS,20,gizzard shad,1,2BE
11672,MUE,41,muskellunge,1,2BE
11672,GOF,45,goldfish,1,1BE
11672,CAP,46,common carp,5,1BE
11672,CAP,46,common carp,13,2BE
11672,SFS,76,spotfin shiner,40,1BE
11672,SFS,76,spotfin shiner,67,1SH
11672,SFS,76,spotfin shiner,47,2BE
11672,BLS,82,bluntnose minnow,26,1BE
11672,BLS,82,bluntnose minnow,7,1SH
11672,BLS,82,bluntnose minnow,60,2BE
11672,BUM,83,bullhead minnow,3,1BE
11672,BUM,83,bullhead minnow,2,2BE
11672,SAS,95,sand shiner,17,1BE
11672,SAS,95,sand shiner,4,1SH
11672,SAS,95,sand shiner,18,2BE
11672,ULL,107,quillback,1,1BE
11672,ULL,107,quillback,4,2BE
11672,HFC,109,highfin carpsucker,1,1BE
11672,HFC,109,highfin carpsucker,8,2BE
11672,WHS,111,white sucker,1,1SH
11672,NHS,116,northern hog sucker,2,1BE
11672,NHS,116,northern hog sucker,1,2BE
11672,SHR,119,shorthead redhorse,24,1BE
11672,SHR,119,shorthead redhorse,24,2BE
11672,BLR,120,black redhorse,1,1BE
11672,BLR,120,black redhorse,2,2BE
11672,GOR,121,golden redhorse,6,1BE
11672,GOR,121,golden redhorse,13,2BE
11672,SVR,122,silver redhorse,1,2BE
11672,CCF,123,channel catfish,13,1BE
11672,CCF,123,channel catfish,13,2BE
11672,ROB,165,rock bass,1,1BE
11672,ROB,165,rock bass,1,2BE
11672,SMB,168,smallmouth bass,6,1BE
11672,SMB,168,smallmouth bass,1,1SH
11672,SMB,168,smallmouth bass,10,2BE
11672,GSF,170,green sunfish,2,1BE
11672,GSF,170,green sunfish,2,2BE
11672,BLG,173,bluegill,2,2BE
11672,WAE,178,walleye,12,2BE
11672,FRD,207,freshwater drum,2,1BE
11673,GZS,20,gizzard shad,1,1SH
11673,MUE,41,muskellunge,1,1BE
11673,GRC,42,grass carp,1,2BE
11673,CAP,46,common carp,8,1BE
11673,CAP,46,common carp,4,2BE
11673,CRC,50,creek chub,1,2BE
11673,COS,54,central stoneroller,12,1SH
11673,SUM,56,suckermouth minnow,8,1BE
11673,SUM,56,suckermouth minnow,14,1SH
11673,SUM,56,suckermouth minnow,4,2BE
11673,BKD,57,blacknose dace,1,1SH
11673,STS,70,striped shiner,2,1BE
11673,STS,70,striped shiner,24,1SH
11673,STS,70,striped shiner,1,2BE
11673,CMS,71,common shiner,2,1SH
11673,SFS,76,spotfin shiner,24,1BE
11673,SFS,76,spotfin shiner,39,1SH
11673,SFS,76,spotfin shiner,15,2BE
11673,FHM,81,fathead minnow,1,1BE
11673,BLS,82,bluntnose minnow,41,1BE
11673,BLS,82,bluntnose minnow,51,1SH
11673,BLS,82,bluntnose minnow,12,2BE
11673,BUM,83,bullhead minnow,1,2BE
11673,EMS,85,emerald shiner,4,1BE
11673,EMS,85,emerald shiner,26,1SH
11673,BMS,91,bigmouth shiner,8,1SH
11673,SAS,95,sand shiner,44,1BE
11673,SAS,95,sand shiner,115,1SH
11673,SAS,95,sand shiner,20,2BE
11673,RYS,97,rosyface shiner,1,1SH
11673,ULL,107,quillback,10,1BE
11673,ULL,107,quillback,45,1SH
11673,HFC,109,highfin carpsucker,13,1BE
11673,NHS,116,northern hog sucker,1,1SH
11673,NHS,116,northern hog sucker,1,2BE
11673,SHR,119,shorthead redhorse,13,1BE
11673,SHR,119,shorthead redhorse,2,1SH
11673,SHR,119,shorthead redhorse,7,2BE
11673,BLR,120,black redhorse,7,1BE
11673,BLR,120,black redhorse,3,1SH
11673,BLR,120,black redhorse,9,2BE
11673,GOR,121,golden redhorse,18,1BE
11673,GOR,121,golden redhorse,34,1SH
11673,GOR,121,golden redhorse,17,2BE
11673,SVR,122,silver redhorse,2,2BE
11673,CCF,123,channel catfish,29,1BE
11673,CCF,123,channel catfish,30,2BE
11673,FCF,128,flathead catfish,2,1BE
11673,FCF,128,flathead catfish,2,2BE
11673,BLT,143,blackstripe topminnow,1,1BE
11673,BLT,143,blackstripe topminnow,1,1SH
11673,LMB,166,largemouth bass,1,1BE
11673,LMB,166,largemouth bass,1,2BE
11673,SMB,168,smallmouth bass,3,1BE
11673,SMB,168,smallmouth bass,3,1SH
11673,SMB,168,smallmouth bass,17,2BE
11673,BLG,173,bluegill,1,2BE
11673,ORS,177,orangespotted sunfish,1,2BE
11673,SHD,186,slenderhead darter,4,1SH
11673,SHD,186,slenderhead darter,1,2BE
11673,JOD,191,johnny darter,1,1BE
11673,JOD,191,johnny darter,23,1SH
11673,FRD,207,freshwater drum,6,1BE
11673,FRD,207,freshwater drum,3,2BE
11675,CAP,46,common carp,5,1BE
11675,HOC,52,hornyhead chub,3,1BE
11675,SFS,76,spotfin shiner,37,1BE
11675,SFS,76,spotfin shiner,35,1SH
11675,BLS,82,bluntnose minnow,10,1BE
11675,BLS,82,bluntnose minnow,14,1SH
11675,EMS,85,emerald shiner,1,1BE
11675,SAS,95,sand shiner,3,1BE
11675,SAS,95,sand shiner,11,1SH
11675,WHS,111,white sucker,16,1BE
11675,SHR,119,shorthead redhorse,7,1BE
11675,GOR,121,golden redhorse,5,1BE
11675,CCF,123,channel catfish,8,1BE
11675,STC,129,stonecat,1,1SH
11675,BRS,146,brook silverside,1,1BE
11675,WHB,158,white bass,3,1BE
11675,ROB,165,rock bass,3,1BE
11675,LMB,166,largemouth bass,1,1BE
11675,SMB,168,smallmouth bass,8,1BE
11675,SMB,168,smallmouth bass,1,1SH
11675,GSF,170,green sunfish,2,1BE
11675,BLG,173,bluegill,13,1BE
11675,WAE,178,walleye,5,1BE
11675,YEP,180,yellow perch,2,1BE
11675,LOP,187,logperch,1,1BE
11675,BAD,195,banded darter,4,1SH
11675,FRD,207,freshwater drum,16,1BE
11677,CAP,46,common carp,17,1ES
11677,CRC,50,creek chub,20,1ES
11677,COS,54,central stoneroller,30,1ES
11677,SFS,76,spotfin shiner,12,1ES
11677,BLS,82,bluntnose minnow,50,1ES
11677,BMS,91,bigmouth shiner,13,1ES
11677,WHS,111,white sucker,161,1ES
11677,GOR,121,golden redhorse,2,1ES
11677,CCF,123,channel catfish,14,1ES
11677,BLC,163,black crappie,1,1ES
11677,LMB,166,largemouth bass,1,1ES
11677,SMB,168,smallmouth bass,8,1ES
11677,GSF,170,green sunfish,1,1ES
11677,BLG,173,bluegill,5,1ES
11677,YEP,180,yellow perch,4,1ES
11677,JOD,191,johnny darter,7,1ES
11677,BAD,195,banded darter,30,1ES
11678,CRC,50,creek chub,16,1ES
11678,HOC,52,hornyhead chub,1,1ES
11678,STS,70,striped shiner,2,1ES
11678,CMS,71,common shiner,5,1ES
11678,BLS,82,bluntnose minnow,1,1ES
11678,WHS,111,white sucker,19,1ES
11678,LMB,166,largemouth bass,6,1ES
11678,GSF,170,green sunfish,1,1ES
11678,BLG,173,bluegill,7,1ES
11678,JOD,191,johnny darter,6,1ES
11678,BAD,195,banded darter,1,1ES
11678,ORD,199,orangethroat darter,5,1ES
11678,FAD,202,fantail darter,1,1ES
11679,NOP,40,northern pike,1,1ES
11679,CAP,46,common carp,1,1ES
11679,CMS,71,common shiner,1,1ES
11679,SFS,76,spotfin shiner,23,1ES
11679,FHM,81,fathead minnow,3,1ES
11679,BLS,82,bluntnose minnow,573,1ES
11679,WHS,111,white sucker,1,1ES
11679,CCF,123,channel catfish,3,1ES
11679,YEB,125,yellow bullhead,92,1ES
11679,TPM,130,tadpole madtom,22,1ES
11679,BRS,146,brook silverside,10,1ES
11679,LMB,166,largemouth bass,5,1ES
11679,GSF,170,green sunfish,6,1ES
11679,BLG,173,bluegill,25,1ES
11680,CEM,38,central mudminnow,3,1ES
11680,CAP,46,common carp,10,1ES
11680,CRC,50,creek chub,61,1ES
11680,HOC,52,hornyhead chub,22,1ES
11680,COS,54,central stoneroller,274,1ES
11680,STS,70,striped shiner,14,1ES
11680,CMS,71,common shiner,46,1ES
11680,BLS,82,bluntnose minnow,29,1ES
11680,BMS,91,bigmouth shiner,37,1ES
11680,WHS,111,white sucker,43,1ES
11680,NHS,116,northern hog sucker,11,1ES
11680,YEB,125,yellow bullhead,9,1ES
11680,MTS,156,mottled sculpin,77,1ES
11680,LMB,166,largemouth bass,6,1ES
11680,SMB,168,smallmouth bass,5,1ES
11680,GSF,170,green sunfish,19,1ES
11680,BLG,173,bluegill,4,1ES
11680,RAD,197,rainbow darter,60,1ES
11680,ORD,199,orangethroat darter,52,1ES
11681,CAP,46,common carp,2,1ES
11681,CRC,50,creek chub,6,1ES
11681,HOC,52,hornyhead chub,71,1ES
11681,COS,54,central stoneroller,64,1ES
11681,STS,70,striped shiner,14,1ES
11681,SFS,76,spotfin shiner,6,1ES
11681,BLS,82,bluntnose minnow,57,1ES
11681,SAS,95,sand shiner,1,1ES
11681,WHS,111,white sucker,8,1ES
11681,NHS,116,northern hog sucker,7,1ES
11681,GOR,121,golden redhorse,5,1ES
11681,CCF,123,channel catfish,3,1ES
11681,MTS,156,mottled sculpin,3,1ES
11681,LMB,166,largemouth bass,1,1ES
11681,SMB,168,smallmouth bass,8,1ES
11681,GSF,170,green sunfish,15,1ES
11681,BLG,173,bluegill,11,1ES
11681,BAD,195,banded darter,6,1ES
11682,CAP,46,common carp,5,1ES
11682,GOS,48,golden shiner,2,1ES
11682,CRC,50,creek chub,10,1ES
11682,HOC,52,hornyhead chub,18,1ES
11682,COS,54,central stoneroller,4,1ES
11682,SFS,76,spotfin shiner,12,1ES
11682,FHM,81,fathead minnow,8,1ES
11682,BLS,82,bluntnose minnow,29,1ES
11682,SAS,95,sand shiner,47,1ES
11682,WHS,111,white sucker,4,1ES
11682,GOR,121,golden redhorse,1,1ES
11682,YEB,125,yellow bullhead,2,1ES
11682,MOF,145,mosquitofish,1,1ES
11682,LMB,166,largemouth bass,6,1ES
11682,GSF,170,green sunfish,77,1ES
11682,BLG,173,bluegill,34,1ES
11682,BAD,195,banded darter,1,1ES
11683,GOS,48,golden shiner,2,1ES
11683,CRC,50,creek chub,9,1ES
11683,HOC,52,hornyhead chub,6,1ES
11683,COS,54,central stoneroller,3,1ES
11683,STS,70,striped shiner,5,1ES
11683,CMS,71,common shiner,32,1ES
11683,RDS,72,redfin shiner,7,1ES
11683,SFS,76,spotfin shiner,21,1ES
11683,BLS,82,bluntnose minnow,172,1ES
11683,BMS,91,bigmouth shiner,1,1ES
11683,SAS,95,sand shiner,131,1ES
11683,WHS,111,white sucker,6,1ES
11683,GOR,121,golden redhorse,7,1ES
11683,BLT,143,blackstripe topminnow,9,1ES
11683,LMB,166,largemouth bass,5,1ES
11683,GSF,170,green sunfish,51,1ES
11683,BLG,173,bluegill,10,1ES
11683,JOD,191,johnny darter,24,1ES
11684,HOC,52,hornyhead chub,10,1ES
11684,SFS,76,spotfin shiner,24,1ES
11684,BLS,82,bluntnose minnow,36,1ES
11684,SAS,95,sand shiner,39,1ES
11684,NHS,116,northern hog sucker,1,1ES
11684,GOR,121,golden redhorse,11,1ES
11684,STC,129,stonecat,2,1ES
11684,BLT,143,blackstripe topminnow,1,1ES
11684,GSF,170,green sunfish,34,1ES
11684,BLG,173,bluegill,1,1ES
11684,JOD,191,johnny darter,1,1ES
11685,CAP,46,common carp,1,1ES
11685,HOC,52,hornyhead chub,29,1ES
11685,COS,54,central stoneroller,70,1ES
11685,LSS,55,largescale stoneroller,20,1ES
11685,CMS,71,common shiner,2,1ES
11685,SFS,76,spotfin shiner,3,1ES
11685,BLS,82,bluntnose minnow,10,1ES
11685,BMS,91,bigmouth shiner,3,1ES
11685,SAS,95,sand shiner,10,1ES
11685,RYS,97,rosyface shiner,5,1ES
11685,WHS,111,white sucker,4,1ES
11685,NHS,116,northern hog sucker,16,1ES
11685,BLR,120,black redhorse,4,1ES
11685,GOR,121,golden redhorse,1,1ES
11685,YEB,125,yellow bullhead,2,1ES
11685,BLT,143,blackstripe topminnow,1,1ES
11685,ROB,165,rock bass,9,1ES
11685,LMB,166,largemouth bass,2,1ES
11685,SMB,168,smallmouth bass,3,1ES
11685,GSF,170,green sunfish,2,1ES
11685,BLG,173,bluegill,2,1ES
11685,JOD,191,johnny darter,15,1ES
11685,BAD,195,banded darter,19,1ES
11685,ORD,199,orangethroat darter,7,1ES
11686,CAP,46,common carp,5,1ES
11686,CRC,50,creek chub,7,1ES
11686,HOC,52,hornyhead chub,41,1ES
11686,COS,54,central stoneroller,487,1ES
11686,LSS,55,largescale stoneroller,193,1ES
11686,BKD,57,blacknose dace,24,1ES
11686,STS,70,striped shiner,67,1ES
11686,CMS,71,common shiner,31,1ES
11686,RDS,72,redfin shiner,5,1ES
11686,SFS,76,spotfin shiner,42,1ES
11686,FHM,81,fathead minnow,1,1ES
11686,BLS,82,bluntnose minnow,109,1ES
11686,BMS,91,bigmouth shiner,9,1ES
11686,SAS,95,sand shiner,118,1ES
11686,RYS,97,rosyface shiner,37,1ES
11686,WHS,111,white sucker,23,1ES
11686,NHS,116,northern hog sucker,16,1ES
11686,BLR,120,black redhorse,5,1ES
11686,GOR,121,golden redhorse,8,1ES
11686,CCF,123,channel catfish,5,1ES
11686,BLT,143,blackstripe topminnow,4,1ES
11686,MTS,156,mottled sculpin,171,1ES
11686,WHC,164,white crappie,1,1ES
11686,ROB,165,rock bass,4,1ES
11686,SMB,168,smallmouth bass,9,1ES
11686,JOD,191,johnny darter,14,1ES
11686,BAD,195,banded darter,18,1ES
11686,ORD,199,orangethroat darter,6,1ES
11687,CAP,46,common carp,3,1ES
11687,CRC,50,creek chub,36,1ES
11687,HOC,52,hornyhead chub,202,1ES
11687,COS,54,central stoneroller,264,1ES
11687,BKD,57,blacknose dace,118,1ES
11687,STS,70,striped shiner,48,1ES
11687,CMS,71,common shiner,90,1ES
11687,RDS,72,redfin shiner,11,1ES
11687,SFS,76,spotfin shiner,29,1ES
11687,BLS,82,bluntnose minnow,45,1ES
11687,SAS,95,sand shiner,79,1ES
11687,WHS,111,white sucker,21,1ES
11687,NHS,116,northern hog sucker,2,1ES
11687,GOR,121,golden redhorse,2,1ES
11687,YEB,125,yellow bullhead,2,1ES
11687,SLM,132,slender madtom,8,1ES
11687,LMB,166,largemouth bass,5,1ES
11687,SMB,168,smallmouth bass,4,1ES
11687,GSF,170,green sunfish,3,1ES
11687,JOD,191,johnny darter,11,1ES
11687,ORD,199,orangethroat darter,60,1ES
11688,CRC,50,creek chub,6,1ES
11688,HOC,52,hornyhead chub,79,1ES
11688,COS,54,central stoneroller,154,1ES
11688,LSS,55,largescale stoneroller,61,1ES
11688,SUM,56,suckermouth minnow,14,1ES
11688,BKD,57,blacknose dace,7,1ES
11688,STS,70,striped shiner,7,1ES
11688,CMS,71,common shiner,19,1ES
11688,RDS,72,redfin shiner,1,1ES
11688,SFS,76,spotfin shiner,21,1ES
11688,BLS,82,bluntnose minnow,45,1ES
11688,BMS,91,bigmouth shiner,3,1ES
11688,SAS,95,sand shiner,204,1ES
11688,RYS,97,rosyface shiner,4,1ES
11688,WHS,111,white sucker,8,1ES
11688,NHS,116,northern hog sucker,3,1ES
11688,YEB,125,yellow bullhead,1,1ES
11688,STC,129,stonecat,1,1ES
11688,BLT,143,blackstripe topminnow,4,1ES
11688,MTS,156,mottled sculpin,4,1ES
11688,ROB,165,rock bass,9,1ES
11688,SMB,168,smallmouth bass,6,1ES
11688,GSF,170,green sunfish,4,1ES
11688,BLG,173,bluegill,1,1ES
11688,JOD,191,johnny darter,5,1ES
11688,BAD,195,banded darter,15,1ES
11688,RAD,197,rainbow darter,4,1ES
11688,ORD,199,orangethroat darter,1,1ES
11689,CRC,50,creek chub,12,1ES
11689,HOC,52,hornyhead chub,14,1ES
11689,COS,54,central stoneroller,91,1ES
11689,RDS,72,redfin shiner,7,1ES
11689,SFS,76,spotfin shiner,166,1ES
11689,BLS,82,bluntnose minnow,26,1ES
11689,SAS,95,sand shiner,2,1ES
11689,WHS,111,white sucker,3,1ES
11689,NHS,116,northern hog sucker,6,1ES
11689,CCF,123,channel catfish,1,1ES
11689,BLC,163,black crappie,1,1ES
11689,LMB,166,largemouth bass,5,1ES
11689,SMB,168,smallmouth bass,15,1ES
11689,BLG,173,bluegill,25,1ES
11689,JOD,191,johnny darter,24,1ES
11689,FAD,202,fantail darter,87,1ES
11690,LOG,13,longnose gar,1,1ES
11690,CAP,46,common carp,6,1ES
11690,HOC,52,hornyhead chub,3,1ES
11690,COS,54,central stoneroller,102,1ES
11690,LSS,55,largescale stoneroller,63,1ES
11690,SUM,56,suckermouth minnow,53,1ES
11690,BKD,57,blacknose dace,4,1ES
11690,STS,70,striped shiner,5,1ES
11690,CMS,71,common shiner,1,1ES
11690,SFS,76,spotfin shiner,104,1ES
11690,BLS,82,bluntnose minnow,94,1ES
11690,BMS,91,bigmouth shiner,1,1ES
11690,SAS,95,sand shiner,269,1ES
11690,RYS,97,rosyface shiner,15,1ES
11690,ULL,107,quillback,2,1ES
11690,HFC,109,highfin carpsucker,2,1ES
11690,NHS,116,northern hog sucker,67,1ES
11690,SHR,119,shorthead redhorse,105,1ES
11690,BLR,120,black redhorse,1,1ES
11690,GOR,121,golden redhorse,24,1ES
11690,CCF,123,channel catfish,27,1ES
11690,BLT,143,blackstripe topminnow,5,1ES
11690,LMB,166,largemouth bass,2,1ES
11690,SMB,168,smallmouth bass,29,1ES
11690,BLG,173,bluegill,2,1ES
11690,JOD,191,johnny darter,15,1ES
11690,BAD,195,banded darter,99,1ES
11690,RAD,197,rainbow darter,1,1ES
11690,ORD,199,orangethroat darter,4,1ES
11691,CRC,50,creek chub,10,1ES
11691,HOC,52,hornyhead chub,28,1ES
11691,COS,54,central stoneroller,126,1ES
11691,LSS,55,largescale stoneroller,94,1ES
11691,SUM,56,suckermouth minnow,3,1ES
11691,BKD,57,blacknose dace,1,1ES
11691,STS,70,striped shiner,10,1ES
11691,CMS,71,common shiner,24,1ES
11691,RDS,72,redfin shiner,9,1ES
11691,SFS,76,spotfin shiner,37,1ES
11691,BLS,82,bluntnose minnow,100,1ES
11691,BMS,91,bigmouth shiner,22,1ES
11691,SAS,95,sand shiner,132,1ES
11691,RYS,97,rosyface shiner,17,1ES
11691,WHS,111,white sucker,2,1ES
11691,NHS,116,northern hog sucker,7,1ES
11691,BLR,120,black redhorse,5,1ES
11691,GOR,121,golden redhorse,18,1ES
11691,YEB,125,yellow bullhead,1,1ES
11691,SLM,132,slender madtom,4,1ES
11691,ROB,165,rock bass,5,1ES
11691,SMB,168,smallmouth bass,7,1ES
11691,JOD,191,johnny darter,41,1ES
11691,BAD,195,banded darter,129,1ES
11691,ORD,199,orangethroat darter,66,1ES
11691,FAD,202,fantail darter,5,1ES
11692,CAP,46,common carp,15,1ES
11692,CRC,50,creek chub,3,1ES
11692,HOC,52,hornyhead chub,74,1ES
11692,COS,54,central stoneroller,274,1ES
11692,LSS,55,largescale stoneroller,91,1ES
11692,SUM,56,suckermouth minnow,1,1ES
11692,STS,70,striped shiner,16,1ES
11692,CMS,71,common shiner,4,1ES
11692,RDS,72,redfin shiner,17,1ES
11692,SFS,76,spotfin shiner,32,1ES
11692,BLS,82,bluntnose minnow,9,1ES
