FieldNum,WBName,Location,LAT8xDD,LON8xDD,County,State,DrainSqMi,Gradient,HUC8,HUC8_name,HUC10,HUC11,HUC12,Group_ID,Group_name,Basin,Reference,EcoLevel3,EcoLevel3Name,EcoLevel4,Province,Section,Subsection,PhysioProv,PhysioSect,DNRFisheries_area,Comments,FishRegion,FishClass,FishClassName,InvertClass,InvertClassName,AgPercent,RangePercent,AgRangePercent,UrbanPercent,ForestPercent,WetlandPercent,WaterPercent,MiningPercent,DisturbedPercent,TotalPercent,LUSource,TotalScore_Combined
99UM102,Trib. to Wakefield Lake,Upstream of Frost,45.0000016,-93.0294486,Ramsey,MN,0.77455954,3.139840364,07010206,Mississippi River - Twin Cities,0701020608,07010206910,070102060803,0701020608-02,Lake Phalen,UM,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,South,3,Southern Headwaters,,,0,0,0,91.3,7.5,0.6,0.6,0,91.3,100,nlcd2001,
99UM103,Hardwood Creek,"Upstream of CR 21, 2 mi. N of Centerville",45.20049,-93.03918,Anoka,MN,30.01843896,1.332539082,07010206,Mississippi River - Twin Cities,0701020603,07010206860,070102060302,0701020603-01,Rice Creek,UM,TRUE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,North,6,Northern Headwaters,6,Southern Forest Streams GP,14.5,43.9,58.4,5.2,16.8,14.8,4.8,0,63.6,100,nlcd2001,68.57362113
99UM104,Clearwater Creek,"Upstream of Peltier Lake Dr,  in Centerville",45.1701901,-93.05277315,Anoka,MN,41.78347367,1.471388698,07010206,Mississippi River - Twin Cities,0701020603,07010206860,070102060303,0701020603-02,Clearwater Creek,UM,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,North,6,Northern Headwaters,,,10,25.7,35.7,21.3,19.8,7,16.3,0,57,100.1,nlcd2001,
99UM105,Rice Creek,"Upstream of CR I,  in Shoreview",45.11002795,-93.18570049,Ramsey,MN,152.8787327,0.452822119,07010206,Mississippi River - Twin Cities,0701020603,07010206860,070102060305,0701020603-01,Rice Creek,UM,FALSE,51,NCHF,51h,222,222M,222Mc,12,12b,East Metro Area,,North,5,Northern Streams,6,Southern Forest Streams GP,10.8,23.9,34.7,20.8,17.8,16.3,10.3,0.1,55.6,100,nlcd2001,58.95829694
99UM106,Trib. to Rice Creek,"Downstream of CR ""H"" in Ramsey County open space",45.09305758,-93.20277652,Ramsey,MN,1.118229072,0.332399994,07010206,Mississippi River - Twin Cities,0701020603,07010206860,070102060305,0701020603-01,Rice Creek,UM,FALSE,51,NCHF,51h,222,222M,222Mc,12,12b,East Metro Area,Sinuosity and gradient cannot be calculated for this site.,North,7,Low Gradient,,,0,0,0,82.6,10.4,4.8,2.2,0,82.6,100,nlcd2001,
99UM107,Rice Creek,"0.5 mi. upstream of Mississippi St, in Ramsey County Open Space, in New Brighton",45.09191569,-93.20202269,Ramsey,MN,155.8876654,0.56990993,07010206,Mississippi River - Twin Cities,0701020603,07010206860,070102060305,0701020603-01,Rice Creek,UM,FALSE,51,NCHF,51h,222,222M,222Mc,12,12b,East Metro Area,,North,5,Northern Streams,6,Southern Forest Streams GP,10.6,23.6,34.2,21.5,17.7,16.3,10.2,0.2,55.9,100.1,nlcd2001,63.54679778
99UM108,Rice Creek,West end of Locke County Park in Fridley,45.09547312,-93.2551335,Anoka,MN,183.1153966,1.81749332,07010206,Mississippi River - Twin Cities,0701020603,07010206860,070102060306,0701020603-01,Rice Creek,UM,FALSE,51,NCHF,51h,222,222M,222Mc,12,12b,East Metro Area,,North,5,Northern Streams,,,9,20.1,29.1,30.5,16.5,14.1,9.6,0.2,59.8,100,nlcd2001,58.54782341
99UM109,Trib. to County Ditch 17 (SE),Spring Brook Nature Center,45.12175339,-93.27280981,Anoka,MN,0.175686812,6.337984085,07010206,Mississippi River - Twin Cities,0701020607,07010206840,070102060702,0701020607-01,City of Minneapolis-Mississippi River,UM,FALSE,51,NCHF,51h,222,222M,222Mc,12,12b,East Metro Area,,North,6,Northern Headwaters,,,0,0,0,74.4,18.7,5,1.9,0,74.4,100,nlcd2001,
99UM110,Trib. to County Ditch 17 (NW),NW corner of Spring Brook Nature Center,45.12397453,-93.27749965,Anoka,MN,3.39673374,4.28456974,07010206,Mississippi River - Twin Cities,0701020607,07010206840,070102060702,0701020607-01,City of Minneapolis-Mississippi River,UM,FALSE,51,NCHF,51h,222,222M,222Mc,12,12b,East Metro Area,,North,6,Northern Headwaters,,,0.1,0.5,0.6,86.4,8.1,1.9,3,0,87,100,nlcd2001,
99SC001,Trout Brook,above mouth in Afton State Park,44.85821939,-92.7758622,Washington,MN,8.040268571,8.112567902,07030005,Lower St. Croix River,0703000512,07030005420,070300051205,0703000512-01,Lake Saint Croix-Saint Croix River,SC,FALSE,47,WCBP,47g,222,222M,222Md,12,12b,East Metro Area,proposed use class change (2011 assessment year) from warmwater to coldwater,South,10,Southern Coldwater,9,Southern Coldwater,37.9,31.8,69.7,3.4,26.4,0.2,0.1,0.2,73.3,100,nlcd2001,66.95993791
99SC002,Browns Creek,Upstream of Hwy 95,45.07624643,-92.81014016,Washington,MN,28.46480249,9.569618225,07030005,Lower St. Croix River,0703000509,07030005370,070300050907,0703000509-01,Big Marine Lake-Saint Croix River,SC,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,South,10,Southern Coldwater,9,Southern Coldwater,12,41.7,53.7,14.3,21.4,4.6,6,0,68,100,nlcd2001,61.33061022
99SC003,Valley Creek,"Upstream of Putnam Rd., .5 mi. W of St. Mary's Point",44.91666446,-92.78705037,Washington,MN,12.85129452,2.988220692,07030005,Lower St. Croix River,0703000512,07030005410,070300051203,0703000512-01,Lake Saint Croix-Saint Croix River,SC,TRUE,47,WCBP,47g,222,222M,222Md,12,12b,East Metro Area,,South,10,Southern Coldwater,9,Southern Coldwater,30.7,27.6,58.3,5.2,34.5,1,1,0,63.5,100,nlcd2001,65.23837234
99SC004,Trib. to Valley Branch,"Upstream of CR 21 (Valley Creek Trail), 2 mi. W of St. Marys Point",44.91794356,-92.80252817,Washington,MN,8.157373356,6.718786716,07030005,Lower St. Croix River,0703000512,07030005420,070300051203,0703000512-01,Lake Saint Croix-Saint Croix River,SC,TRUE,47,WCBP,47g,222,222M,222Md,12,12b,East Metro Area,,South,10,Southern Coldwater,9,Southern Coldwater,38.3,30.8,69.1,5,25.6,0.3,0,0,74.1,100,nlcd2001,62.51400434
99SC005,Valley Branch,Upstream of stage coach trail (Washington CR 21),44.92583686,-92.8016648,Washington,MN,3.630595818,10.69098568,07030005,Lower St. Croix River,0703000512,07030005410,070300051203,0703000512-01,Lake Saint Croix-Saint Croix River,SC,FALSE,47,WCBP,47g,222,222M,222Md,12,12b,East Metro Area,,South,10,Southern Coldwater,9,Southern Coldwater,21.7,24.1,45.8,6.5,41.9,2.4,3.3,0,52.3,99.9,nlcd2001,66.95518347
99SC006,Browns Creek,Upstream of Neal Ave.,45.07105932,-92.84449518,Washington,MN,26.38749566,3.499425888,07030005,Lower St. Croix River,0703000509,07030005370,070300050907,0703000509-01,Big Marine Lake-Saint Croix River,SC,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,South,10,Southern Coldwater,9,Southern Coldwater,12.8,40.9,53.7,13.5,21.7,4.7,6.4,0,67.2,100,nlcd2001,60.82682657
99SC007,Perro Creek,"Upstream of 2nd Ave. S, in Bayport",45.01491996,-92.77702854,Washington,MN,4.00484464,5.870660782,07030005,Lower St. Croix River,0703000512,07030005410,070300051201,0703000512-01,Lake Saint Croix-Saint Croix River,SC,FALSE,51,NCHF,51a,222,222M,222Md,1,1,East Metro Area,,South,3,Southern Headwaters,,,12.6,29.5,42.1,33.6,21.2,2.6,0.4,0,75.7,99.9,nlcd2001,
99SC008,Old Mill Stream,Upstream of Hwy 95,45.19741925,-92.77127519,Washington,MN,4.374228575,32.60092163,07030005,Lower St. Croix River,0703000509,07030005340,070300050905,0703000509-01,Big Marine Lake-Saint Croix River,SC,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,South,10,Southern Coldwater,9,Southern Coldwater,15.3,40.6,55.9,4.6,36,3.2,0.4,0,60.5,100.1,nlcd2001,69.47191436
99SC009,Silver Creek,Upstream of Hwy 95,45.07844306,-92.80491103,Washington,MN,8.605985454,38.47319031,07030005,Lower St. Croix River,0703000509,07030005340,070300050908,0703000509-01,Big Marine Lake-Saint Croix River,SC,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,South,3,Southern Headwaters,,,17.8,45.1,62.9,5.8,20.5,3.3,7.4,0,68.7,99.9,nlcd2001,
99SC010,Willow Brook,Upstream of Hwy 95,45.1583319,-92.76574445,Washington,MN,0.401353194,13.26154327,07030005,Lower St. Croix River,0703000509,07030005340,070300050905,0703000509-01,Big Marine Lake-Saint Croix River,SC,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,South,10,Southern Coldwater,9,Southern Coldwater,2.8,47.6,50.4,4.9,40.6,4.1,0,0,55.3,100,nlcd2001,65.94905388
99SC011,Gilbertson Creek,"Downstream of public access in Scandia, barrier falls to mouth",45.24627792,-92.76154774,Washington,MN,0.018909084,74.86049652,07030005,Lower St. Croix River,0703000509,07030005340,070300050903,0703000509-01,Big Marine Lake-Saint Croix River,SC,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,South,10,Southern Coldwater,9,Southern Coldwater,0,0,0,0,100,0,0,0,0,100,nlcd2001,77.65503202
99SC012,Falls Creek,"Confluence with St. Croix River, Old log cabin landing on St. Croix upstream to RR bridge",45.27713449,-92.76125279,Washington,MN,1.23611818,59.08209991,07030005,Lower St. Croix River,0703000509,07030005340,070300050903,0703000509-01,Big Marine Lake-Saint Croix River,SC,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,South,10,Southern Coldwater,9,Southern Coldwater,5.2,15.5,20.7,4.5,74.1,0.6,0,0,25.2,99.9,nlcd2001,75.27171585
99SC013,Trib. to St Croix River,"On MN side National Park Service campsite, at upper end of McLeod slough",45.26864295,-92.76408012,Washington,MN,0.006949839,123.9593964,07030005,Lower St. Croix River,0703000509,07030005340,070300050903,0703000509-01,Big Marine Lake-Saint Croix River,SC,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,South,3,Southern Headwaters,,,0,0,0,0,100,0,0,0,0,100,nlcd2001,80
99SC014,Trib. to St Croix River,Downstream from Old Log Cabin Landing to mouth,45.23933525,-92.76036638,Washington,MN,1.32658588,46.23340225,07030005,Lower St. Croix River,0703000509,07030005340,070300050903,0703000509-01,Big Marine Lake-Saint Croix River,SC,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,South,3,Southern Headwaters,,,14.2,26.5,40.7,4.6,51.9,2.1,0.6,0,45.3,99.9,nlcd2001,74.11427687
99SC015,Trib. to St Croix River,first stream downstream of high RR bridge,45.12194807,-92.74521898,Washington,MN,0.144348193,48.78534698,07030005,Lower St. Croix River,0703000509,07030005340,070300050908,0703000509-01,Big Marine Lake-Saint Croix River,SC,FALSE,51,NCHF,51a,222,222M,222Md,1,1,East Metro Area,,South,3,Southern Headwaters,,,2.8,24.5,27.3,1,71.6,0,0,0,28.3,99.9,nlcd2001,75.17202236
99SC016,Trib. to St Croix River,Upstream of Arcola sand bar,45.14621931,-92.75463838,Washington,MN,7.316095362,73.21057129,07030005,Lower St. Croix River,0703000509,07030005340,070300050905,0703000509-01,Big Marine Lake-Saint Croix River,SC,FALSE,51,NCHF,51a,222,222M,222Md,1,1,East Metro Area,,South,3,Southern Headwaters,7,Prairie Streams GP,7.5,31.1,38.6,3.2,43.2,2.5,12.6,0,41.8,100.1,nlcd2001,
99SC017,Trib. to St Croix River,N of CR 21 and 36th,44.89680936,-92.78410935,Washington,MN,2.483872407,18.10578346,07030005,Lower St. Croix River,0703000512,07030005420,070300051205,0703000512-01,Lake Saint Croix-Saint Croix River,SC,FALSE,47,WCBP,47g,222,222M,222Md,12,12b,East Metro Area,,South,3,Southern Headwaters,,,14.6,26.9,41.5,4.8,53.3,0.4,0,0,46.3,100,nlcd2001,
99SC018,Trib. to O'Connor's Lake,S of junction CR 21 and 80th,44.83417083,-92.79796896,Washington,MN,8.916643251,6.724468708,07030005,Lower St. Croix River,0703000512,07030005900,070300051206,0703000512-01,Lake Saint Croix-Saint Croix River,SC,FALSE,47,WCBP,47g,222,222M,222Md,12,12b,East Metro Area,,South,3,Southern Headwaters,,,61.6,25.6,87.2,5.7,7,0,0.1,0,92.9,100,nlcd2001,
99SC019,Trib. to Eagle Point Lake,28th St. and Ivy Ave.,44.98950226,-92.92460962,Washington,MN,14.73018345,5.597795963,07030005,Lower St. Croix River,0703000512,07030005410,070300051202,0703000512-02,Trib. to St. Croix River,SC,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,South,3,Southern Headwaters,,,6.6,21.7,28.3,39.5,21.5,3.5,7.2,0,67.8,100,nlcd2001,44.36149368
99SC020,Square Lake Outlet,Downstream of Washington CR 7,45.15061035,-92.79480601,Washington,MN,5.296819683,,07030005,Lower St. Croix River,0703000509,07030005340,070300050905,0703000509-01,Big Marine Lake-Saint Croix River,SC,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,Sinuosity and gradient cannot be calculated for this site.,South,,,,,5.9,27,32.9,2.9,44.9,3.4,15.9,0,35.8,100,nlcd2001,
99SC021,Trib. to Big Carnelian Lake,"Upstream of Ozark Trail, rd. along NW shore of Big Carnelian Lake",45.1359741,-92.8162502,Washington,MN,23.35528096,4.44648695,07030005,Lower St. Croix River,0703000509,07030005360,070300050906,0703000509-01,Big Marine Lake-Saint Croix River,SC,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,South,3,Southern Headwaters,,,9.5,33.3,42.8,3.8,30.5,6.2,16.6,0,46.6,99.9,nlcd2001,
99SC022,Trib. to Browns Creek,Upstream of 80th St.,45.06444424,-92.85222331,Washington,MN,4.466661432,3.742081165,07030005,Lower St. Croix River,0703000509,07030005370,070300050907,0703000509-01,Big Marine Lake-Saint Croix River,SC,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,South,3,Southern Headwaters,,,13.3,50.2,63.5,11.3,21.6,2,1.6,0,74.8,100,nlcd2001,69.52224576
99SC023,Lake Elmo Outlet,Downstream of CR 17 in Tartan Park Archery Range,44.97622458,-92.88225429,Washington,MN,22.79651392,,07030005,Lower St. Croix River,0703000512,07030005410,070300051202,0703000512-02,Trib. to St. Croix River,SC,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,Sinuosity and gradient cannot be calculated for this site.,South,,,,,9.7,26.6,36.3,31.8,20.7,2.9,8.3,0,68.1,100,nlcd2001,37.17468454
99MN001,Kennaley's Creek,"0.5 mi. E of Hwy 77 (Cedar Ave), downstream of RR tracks",44.82505957,-93.21730505,Dakota,MN,0.148726551,3.322541714,07020012,Lower Minnesota River,0702001211,07020012380,070200121110,0702001211-01,City of Mendota Heights-Minnesota River,MN,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,South,10,Southern Coldwater,9,Southern Coldwater,0,13.4,13.4,39.3,43.8,3.5,0,0,52.7,100,nlcd2001,
99MN002,One Mile Creek,"1 mile west of  Hwy 77 (Cedar Ave.), downstream of RR tracks, trib to Black Dog Lake",44.81311099,-93.23674897,Dakota,MN,0.248653567,12.25326633,07020012,Lower Minnesota River,0702001211,07020012380,070200121109,0702001211-01,City of Mendota Heights-Minnesota River,MN,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,South,3,Southern Headwaters,,,0.3,3.2,3.5,51.5,25.5,19.5,0,0,55,100,nlcd2001,
99MN003,Porter Creek,upstream of Rice CR 3,44.54266575,-93.39166783,Rice,MN,13.22450086,4.965786934,07020012,Lower Minnesota River,0702001208,07020012290,070200120806,0702001208-02,Porter Creek,MN,FALSE,51,NCHF,51i,222,222M,222Mb,12,12b,Waterville Area,,South,3,Southern Headwaters,,,39.1,42.5,81.6,4,10.2,3.4,0.7,0,85.6,99.9,nlcd2001,62.8050506
99MN004,Porter Creek,upstream of Xanada Ave,44.64092614,-93.58358488,Scott,MN,64.03685768,2.363945246,07020012,Lower Minnesota River,0702001208,07020012290,070200120806,0702001208-02,Porter Creek,MN,FALSE,51,NCHF,51i,222,222M,222Mb,12,12b,West Metro Area,,South,2,Southern Streams,,,38.1,37,75.1,3.9,13.4,4.6,3,0,79,100,nlcd2001,63.06579379
99MN005,Harnack Creek,upstream of RR tracks,44.82038648,-93.22247336,Dakota,MN,0.051428808,11.6972084,07020012,Lower Minnesota River,0702001211,07020012380,070200121110,0702001211-01,City of Mendota Heights-Minnesota River,MN,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,South,10,Southern Coldwater,9,Southern Coldwater,0,15.6,15.6,56.5,26.5,1.4,0,0,72.1,100,nlcd2001,
99MN006,Black Dog Creek,downstream of Old Cedar Road (Nicols),44.82413661,-93.21978084,Dakota,MN,0.025734796,8.330300331,07020012,Lower Minnesota River,0702001211,07020012380,070200121110,0702001211-01,City of Mendota Heights-Minnesota River,MN,FALSE,51,NCHF,51a,222,222M,222Md,12,12b,East Metro Area,,South,3,Southern Headwaters,,,0,36.6,36.6,26.8,29.6,7,0,0,63.4,100,nlcd2001,
99MN007,Assumption Creek,downstream of Hwy 212,44.80922646,-93.55150231,Carver,MN,1.484138087,6.947536469,07020012,Lower Minnesota River,0702001211,07020012360,070200121102,0702001211-01,City of Mendota Heights-Minnesota River,MN,FALSE,51,NCHF,51i,222,222M,222Mb,12,12b,West Metro Area,,South,10,Southern Coldwater,9,Southern Coldwater,8.6,22.9,31.5,30.9,32.1,5,0.5,0,62.4,100,nlcd2001,67.43037982
99MN008,Eagle Creek,Upstream 125th St in Savage,44.77516282,-93.38655037,Scott,MN,2.087036608,3.251945734,07020012,Lower Minnesota River,0702001211,07020012360,070200121106,0702001211-01,City of Mendota Heights-Minnesota River,MN,FALSE,51,NCHF,51i,222,222M,222Mb,12,12b,West Metro Area,,South,10,Southern Coldwater,9,Southern Coldwater,10.5,17.2,27.7,35.5,31.7,4.4,0.8,0,63.2,100.1,nlcd2001,63.85951714
99LM001,Trout Brook,"Upstream of 280th St E (Orlando Tr), in Dakota County Park, 4 mi. S of Miesville",44.54541486,-92.80638505,Dakota,MN,28.09576605,1.956768751,07040002,Cannon River,0704000209,07040002130,070400020902,0704000209-01,Lower Cannon River,LM,FALSE,52,DA,52b,222,222L,222Lc,12,12e,Lake City Area,,South,10,Southern Coldwater,9,Southern Coldwater,78.8,8.8,87.6,5.6,6.8,0,0,0.1,93.3,100.1,nlcd2001,54.16340937
99LM002,Pine Creek,"Upstream of County 17 Blvd, 2.5. mi. NE of Cannon Falls",44.53316862,-92.87563665,Goodhue,MN,21.81867159,6.262134552,07040002,Cannon River,0704000209,07040002130,070400020901,0704000209-01,Lower Cannon River,LM,FALSE,52,DA,52b,222,222L,222Lf,12,12e,Lake City Area,,South,10,Southern Coldwater,9,Southern Coldwater,80.3,9.4,89.7,6.3,4,0,0,0,96,100,nlcd2001,52.62374573
99LM003,Pine Creek,Upstream of 280th,44.54472583,-92.90100325,Dakota,MN,17.96568093,1.933605313,07040002,Cannon River,0704000209,07040002130,070400020901,0704000209-01,Lower Cannon River,LM,FALSE,47,WCBP,47g,222,222M,222Me,12,12e,Lake City Area,,South,10,Southern Coldwater,9,Southern Coldwater,80.3,10.1,90.4,6.2,3.3,0,0,0,96.6,99.9,nlcd2001,35.88981665
99LM004,Trout Brook,Upstream of CR 91,44.56524555,-92.83360837,Dakota,MN,15.13605404,6.712621212,07040002,Cannon River,0704000209,07040002130,070400020902,0704000209-01,Lower Cannon River,LM,FALSE,52,DA,52b,222,222L,222Lc,12,12e,Lake City Area,,South,10,Southern Coldwater,9,Southern Coldwater,85.9,6.3,92.2,5.6,2.1,0,0,0.1,97.9,100,nlcd2001,50.80110996
99LM005,Trib. to Trout Brook,"Upstream of CSAH 19 (Miesville Tr), 2.5 mi. SW of Miesville",44.56636184,-92.82752264,Dakota,MN,10.43657301,6.800990582,07040002,Cannon River,0704000209,07040002130,070400020902,0704000209-01,Lower Cannon River,LM,FALSE,52,DA,52b,222,222L,222Lc,12,12e,Lake City Area,,South,10,Southern Coldwater,9,Southern Coldwater,77.1,9.8,86.9,6.4,6.7,0,0,0,93.3,100,nlcd2001,52.8239733
99LM006,"Vermillion River, South Branch",upstream of CR 81,44.63952668,-93.02674386,Dakota,MN,27.84974175,1.844612002,07040001,Mississippi River - Lake Pepin,0704000102,07040001055,070400010205,0704000102-03,Upper Vermillion River,LM,FALSE,47,WCBP,47g,222,222L,222Lf,12,12b,East Metro Area,proposed use class change (2011 assessment year) from warmwater to coldwater,South,10,Southern Coldwater,9,Southern Coldwater,66.9,19.4,86.3,5.3,6.6,1.6,0.2,0,91.6,100,nlcd2001,45.43676215
99LM007,Vermillion River,"upstream of Dakota CR 85, near town of Vermillion",44.68672124,-92.95602169,Dakota,MN,187.4249917,0.769553185,07040001,Mississippi River - Lake Pepin,0704000102,07040001035,070400010209,0704000102-02,Middle Vermillion River,LM,FALSE,47,WCBP,47g,222,222M,222Me,12,12b,East Metro Area,,South,2,Southern Streams,,,47.3,20,67.3,20.5,9.1,2.1,1.1,0,87.8,100.1,nlcd2001,49.2945139
99LM008,Vermillion River,downstream of CR 48,44.71805336,-92.89344815,Dakota,MN,241.8853189,1.492069721,07040001,Mississippi River - Lake Pepin,0704000102,07040001035,070400010209,0704000102-02,Middle Vermillion River,LM,FALSE,47,WCBP,47g,222,222M,222Me,12,12b,East Metro Area,,South,2,Southern Streams,,,46.7,20.4,67.1,19.9,10.1,1.8,1,0,87,99.9,nlcd2001,49.73164371
99LM009,Vermillion River,downstream of Hwy 291,44.73097499,-92.84186049,Dakota,MN,271.0861093,0.834408581,07040001,Mississippi River - Lake Pepin,0704000102,07040001035,070400010209,0704000102-02,Middle Vermillion River,LM,FALSE,47,WCBP,47g,222,222L,222Lc,12,12b,East Metro Area,,South,2,Southern Streams,,,49.3,19.1,68.4,19.6,9.4,1.7,0.9,0,88,100,nlcd2001,
00UM075,Eagle Creek,"Upstream of CR 89, Approx. 1.6 mi. SE of Clarissa",46.11954079,-94.91873798,Todd,MN,55.58411618,0.731073737,07010108,Long Prairie River,0701010803,07010108030,070101080303,0701010803-01,Eagle Creek,UM,FALSE,51,NCHF,51l,222,222M,222Ma,12,12b,Little Falls Area,,North,5,Northern Streams,6,Southern Forest Streams GP,31.7,38.7,70.4,6.3,18.4,4.7,0.2,0,76.7,100,nlcd2001,54.59698677
00UM076,Long Prairie River,"Upstream of Miltona Carlos Rd., 1/2 mi. NW of Carlos",45.98158129,-95.30352678,Douglas,MN,247.5685496,0.351469934,07010108,Long Prairie River,0701010802,07010108010,070101080201,0701010802-01,Middle Long Prairie River,UM,FALSE,51,NCHF,51j,222,222M,222Ma,12,12b,Glenwood Area,,North,5,Northern Streams,6,Southern Forest Streams GP,29.8,22.3,52.1,9.1,15.6,3.5,19.6,0,61.2,99.9,nlcd2001,51.20334514
00UM085,Elm Creek,Upstream of bridge on Elm Creek Rd.,45.16234825,-93.43613631,Hennepin,MN,85.38328772,0.479000002,07010206,Mississippi River - Twin Cities,0701020601,07010206820,070102060104,0701020601-01,Elm Creek,UM,FALSE,51,NCHF,51i,222,222M,222Mb,12,12b,West Metro Area,,North,5,Northern Streams,6,Southern Forest Streams GP,27.5,28.1,55.6,21.7,11.9,7.9,2.5,0.4,77.7,100,nlcd2001,57.6677123
00UM090,Mississippi River,Downstream of Hwy 169 in Grand Rapids,47.23286815,-93.52285141,Itasca,MN,3275.145614,0.809997559,07010103,Mississippi River - Grand Rapids,0701010303,07010103260,070101030301,0701010303-01,Split Hand Creek-Mississippi River,UM,FALSE,50,NLF,50s,212,212N,212Nb,12,12b,Grand Rapids Area,,North,4,Northern Rivers,1,Northern Forest Rivers,1,5.6,6.6,2.5,58.7,15.8,16.4,0,9.1,100,nlcd2001,62.22736193
