FishIBIRegion,StationCode,CollectionDate,GearCombo,StreamWidth,PercentSlope,FishSampleID_IDNR,GearRun_IDNR,ShockTime,SeineHauls,IEPA_HabitatLength,IEPA_FishReachLength
5,FLDA-01,9/3/2003,1PE,34,0.02159,15088,1PE,29,,,
5,FLD-04,9/12/2003,1PE,31,,15089,1PE,32.09999847,,,
5,FLDA-04,10/30/2003,1PE,14,,15090,1PE,54,,,
5,FLDAZA-01,8/15/2003,1PE,8,0.126300007,15091,1PE,26.78300095,,,
5,FLDAZA-02,8/15/2003,1PE,6,0.126300007,15092,1PE,25.31599998,,,
5,FM-01,8/29/2003,1PE,15,,15093,1PE,15,,,
5,FLDA-02,9/3/2003,1PE,24,,15094,1PE,26.5,,,
5,FLDA-03,9/3/2003,1PE,20,,15095,1PE,28.18300056,,,
5,FLDAZB-01,8/15/2003,1PE,12,,15096,1PE,36.29999924,,,
5,FLDAZE-01,9/4/2003,1PE,18,,15097,1PE,44.36000061,,,
5,FLFA-01,9/5/2003,1PE,10,,15099,1PE,24.25,,,
5,FLZC-01,9/5/2003,1PE,10,,15100,1PE,21.25,,,
5,FLDB-01,9/12/2003,1PE,15,,15101,1PE,32.36600113,,,
7,ECB-01,8/24/2004,1PE,19,,15126,1PE,32.29999924,,,
7,DZGBC-01,8/25/2004,1PE,11,0.037999999,15127,1PE,16.25,,,
7,DZGBB-01,10/3/2003,1PE,26,0.035,15128,1PE,29.60000038,,,
7,EHF-01,8/23/2004,1PE,13,,15129,1PE,18.5666008,,,
7,EHH-01,8/25/2004,1PE,10,,15130,1PE,27.41659927,,,
7,EHG-01,8/23/2004,1PE,11,,15131,1PE,27.58329964,,,
7,EHI-01,8/24/2004,1PE,40,,15132,1PE,27.10000038,,,
7,EHI-02,8/24/2004,1PE,22,,15133,1PE,18.36660004,,,
4,DS-07,7/9/2004,1BE--1SH--2BE,100,0.078914002,15134,1BE,30,,,
4,DS-07,7/9/2004,1BE--1SH--2BE,100,0.078914002,15134,1SH,,2,,
4,DS-07,7/9/2004,1BE--1SH--2BE,100,0.078914002,15134,2BE,30,,,
4,DSJ-01,7/6/2004,1ES,65,0.055679999,15135,1ES,33.66659927,,600,
4,DSE-01,7/7/2004,1ES,21,0.157769993,15136,1ES,53.33330154,,600,
4,DSH-03,7/12/2004,1ES,20,,15137,1ES,20,,500,
4,DSP-03,7/19/2004,1ES,27,0.094700001,15138,1ES,36.15000153,,600,
4,DSQ-03,8/11/2004,1BE,70,0.00795,15139,1BE,37.5,,,
4,DSQC-01,7/20/2004,1ES,33,0.02197,15140,1ES,20.5333004,,500,
4,DS-14,8/11/2004,1BE--2BE,74,0.028790001,15141,1BE,32,,,
4,DS-14,8/11/2004,1BE--2BE,74,0.028790001,15141,2BE,30,,,
4,DSL-01,7/12/2004,1ES,34,0.045079999,15142,1ES,52.13330078,,660,
4,DSQB-01,7/13/2004,1ES,25,0.036359999,15143,1ES,24.5,,500,
4,DSF-01,7/8/2004,1ES,30,0.105300002,15144,1ES,24.16659927,,500,
4,DSG-01,7/7/2004,1ES,28,0.105300002,15145,1ES,37.5,,600,
4,DSJ-02,7/6/2004,1ES,50,,15146,1ES,27.66600037,,500,
4,DSJA-01,7/13/2004,1ES,17,,15147,1ES,20.66659927,,500,
4,DSFB-01,7/20/2004,1PE,9,,15148,1PE,20.38330078,,300,
4,DSHA-01,7/8/2004,1ES,17,,15149,1ES,38.66659927,,500,
4,DSFA-01,7/20/2004,1PE,11,0.093180001,15150,1PE,31.89999962,,300,
4,DS-10,8/10/2004,1BE--1SH--2BE,105,0.034435,15151,1BE,30,,,
4,DS-10,8/10/2004,1BE--1SH--2BE,105,0.034435,15151,1SH,,4,,
4,DS-10,8/10/2004,1BE--1SH--2BE,105,0.034435,15151,2BE,30,,,
4,DS-06,8/10/2004,1BE--1SH--2BE,156,0.014569,15152,1BE,34,,,
4,DS-06,8/10/2004,1BE--1SH--2BE,156,0.014569,15152,1SH,,3,,
4,DS-06,8/10/2004,1BE--1SH--2BE,156,0.014569,15152,2BE,30,,,
4,DSPA-01,7/19/2004,1ES,39,0.072920002,15153,1ES,55.20000076,,513,
4,DSM-01,7/13/2004,1ES,20,,15154,1ES,24.83329964,,500,
4,DS-19,7/22/2004,1BE--2BE,120,0.035069998,15155,1BE,30,,,
4,DS-19,7/22/2004,1BE--2BE,120,0.035069998,15155,2BE,30,,,
4,DS-12,7/27/2004,1BE--2BE,100,0.02024,15156,1BE,30,,,
4,DS-12,7/27/2004,1BE--2BE,100,0.02024,15156,2BE,30,,,
4,DSH-02,7/8/2004,1ES,30,0.052650001,15157,1ES,54,,500,
4,DSB-03,7/7/2004,1ES,31,0.189390004,15158,1ES,62.66659927,,600,
6,BP-09,6/29/2004,1BE--1SH--2BE,100,,15159,1BE,30,,,
6,BP-09,6/29/2004,1BE--1SH--2BE,100,,15159,1SH,,3,,
6,BP-09,6/29/2004,1BE--1SH--2BE,100,,15159,2BE,30,,,
6,BP-10,6/30/2004,1BE--1SH--2BE,95,,15160,1BE,30,,,
6,BP-10,6/30/2004,1BE--1SH--2BE,95,,15160,1SH,,4,,
6,BP-10,6/30/2004,1BE--1SH--2BE,95,,15160,2BE,30,,,
6,DKZD-01,9/7/2001,1PE,16,,15161,1PE,18,,,
6,DKV-01,9/7/2001,1ES,33,0.086170003,15162,1ES,18,,,
6,DKZE-01,9/7/2001,1PE,10,,15163,1PE,20,,,
6,DKV-01,8/20/2004,1ES,30,0.086088002,15164,1ES,25,,,
6,DKZE-01,8/18/2004,1PE,8,0.155900002,15165,1PE,27.66659927,,,
6,DKZD-01,8/18/2004,1PE,15,0.111599997,15166,1PE,44,,,
6,DKN-02,7/6/2005,1ES,20,,15167,1ES,35,,500,
6,DK-29,7/11/2005,1ES,15,,15168,1ES,45,,500,
6,DKU-01,7/12/2005,1ES,20,,15169,1ES,38.25999832,,500,
6,DKI-02,7/6/2005,1ES,15,,15170,1ES,78.75,,510,
6,DKP-02,7/11/2005,1ES,25,0.055679999,15171,1ES,27.5,,500,
6,DKV-01,7/12/2005,1ES,30,0.086170003,15172,1ES,21.40999985,,500,
6,DK-20,7/7/2005,1ES,40,0.03049,15173,1ES,35.95999908,,600,
6,DK-21,7/7/2005,1ES,30,0.065339997,15174,1ES,28.64999962,,500,
6,DKZD-01,7/13/2005,1PE,12,,15175,1PE,37.5,,300,
6,DKZE-01,7/13/2005,1PE,10,,15176,1PE,27,,300,
6,DKE-03,7/20/2005,1ES,25,,15177,1ES,21.70999908,,500,
6,DKF-12,7/20/2005,1SH,19,,15178,1SH,,4,300,
6,DKK-01,7/19/2005,1ES,20,0.046209998,15180,1ES,30.43000031,,600,
6,DKJ-01,7/19/2005,1ES,37,0.111359999,15181,1ES,22.60000038,,550,
6,DK-17,7/18/2005,1BE--1SH,60,0.029549999,15183,1BE,18,,,
6,DK-17,7/18/2005,1BE--1SH,60,0.029549999,15183,1SH,,2,,
6,DK-16,7/19/2005,1BE--1SH,85,0.044130001,15184,1BE,24.5,,,
6,DK-16,7/19/2005,1BE--1SH,85,0.044130001,15184,1SH,,2,,
6,DK-15,7/19/2005,1BE--1SH,45,0.04848,15185,1BE,23,,,
6,DK-15,7/19/2005,1BE--1SH,45,0.04848,15185,1SH,,1,,
2,PBN-01,8/12/2005,1PE,23,0.027000001,15188,1PE,7,,,
2,PBZA-01,8/12/2005,1PE,10,0.086000003,15189,1PE,12.5,,,
2,PBR-01,8/15/2005,1PE,14,0.059,15190,1PE,15.25,,,
2,PBLA-01,8/11/2005,1PE,18,0.027000001,15191,1PE,17.60000038,,,
2,PBM-02,8/15/2005,1PE,16,0.035,15192,1PE,17.03000069,,,
2,PBO-02,8/11/2005,1PE,18,0.056000002,15193,1PE,13.05000019,,,
2,PBO-01,8/15/2005,1PE,6,0.056000002,15194,1PE,1130,,,
2,PBL-02,8/12/2005,1PE,18,0.188999996,15195,1PE,19.92000008,,,
5,FLHB-01,8/1/2005,1ES,21,,15196,1ES,28.54999924,,,
5,FLIC-04,7/27/2005,1ES,29,0.086170003,15197,1ES,38.61000061,,,
5,FLDAZD-01,9/4/2003,1ES,20,,15198,1ES,17,,,
5,FLF-02,7/28/2005,1PE,12,,15199,1PE,33.5,,,
5,FLF-01,7/29/2005,1ES,21,0.01136,15200,1ES,43.04999924,,,
5,FLIE-01,7/27/2005,1ES,16,,15201,1ES,26.89999962,,,
5,FLD-01,7/26/2005,1ES,29,0.047350001,15202,1ES,33.20000076,,,
5,FLI-06,7/27/2005,1ES,47,0.086170003,15203,1ES,22.32999992,,,
5,FLH-01,7/25/2005,1ES,25,0.03788,15204,1ES,35.06000137,,,
5,FLIDE-01,8/2/2005,1ES,25,,15205,1ES,22.03000069,,,
5,FLE-01,8/1/2005,1ES,32,0.063069999,15206,1ES,19.07999992,,,
5,FLID-03,8/2/2005,1ES,32,,15207,1ES,20.32999992,,,
5,FLDA-01,7/26/2005,1ES,32,0.02159,15208,1ES,28.15999985,,,
5,FLIB-02,7/28/2005,1ES,13,,15209,1ES,21.80999947,,,
5,FLIA-01,7/28/2005,1ES,29,0.072920002,15210,1ES,32.79999924,,,
5,FLH-02,7/25/2005,1BE--1SH--2BE,27,0.01212,15211,1BE,30,,,
5,FLH-02,7/25/2005,1BE--1SH--2BE,27,0.01212,15211,1SH,,2.799999952,,
5,FLH-02,7/25/2005,1BE--1SH--2BE,27,0.01212,15211,2BE,30,,,
5,FLID-02,7/21/2005,1BE--1SH,31,0.036359999,15212,1BE,45,,,
5,FLID-02,7/21/2005,1BE--1SH,31,0.036359999,15212,1SH,,1.899999976,,
5,FLI-03,7/21/2005,1BE--1SH--2BE,36,0.078979999,15213,1BE,30,,,
5,FLI-03,7/21/2005,1BE--1SH--2BE,36,0.078979999,15213,1SH,,2.599999905,,
5,FLI-03,7/21/2005,1BE--1SH--2BE,36,0.078979999,15213,2BE,15,,,
5,FLI-05,7/20/2005,1BE--1SH--2BE,34,0.027079999,15214,1BE,30,,,
5,FLI-05,7/20/2005,1BE--1SH--2BE,34,0.027079999,15214,1SH,,4,,
5,FLI-05,7/20/2005,1BE--1SH--2BE,34,0.027079999,15214,2BE,30,,,
5,FLD-03,7/19/2005,1BE--1SH--2BE,41,0.025,15215,1BE,26,,,
5,FLD-03,7/19/2005,1BE--1SH--2BE,41,0.025,15215,1SH,,6.300000191,,
5,FLD-03,7/19/2005,1BE--1SH--2BE,41,0.025,15215,2BE,30,,,
5,FL-06,7/20/2005,1BE--1SH--2BE,68,0.01098,15216,1BE,26,,,
5,FL-06,7/20/2005,1BE--1SH--2BE,68,0.01098,15216,1SH,,2.400000095,,
5,FL-06,7/20/2005,1BE--1SH--2BE,68,0.01098,15216,2BE,30,,,
5,FL-04,7/19/2005,1BE--1SH--2BE,80,0.01098,15217,1BE,22,,,
5,FL-04,7/19/2005,1BE--1SH--2BE,80,0.01098,15217,1SH,,1,,
5,FL-04,7/19/2005,1BE--1SH--2BE,80,0.01098,15217,2BE,30,,,
5,FL-05,7/18/2005,1BE--1SH--2BE,210,0.003678,15218,1BE,30,,,
5,FL-05,7/18/2005,1BE--1SH--2BE,210,0.003678,15218,1SH,,2.200000048,,
5,FL-05,7/18/2005,1BE--1SH--2BE,210,0.003678,15218,2BE,30,,,
5,FL-07,7/18/2005,1BE--1SH--2BE,61,0.00568,15219,1BE,30,,,
5,FL-07,7/18/2005,1BE--1SH--2BE,61,0.00568,15219,1SH,,3.200000048,,
5,FL-07,7/18/2005,1BE--1SH--2BE,61,0.00568,15219,2BE,30,,,
6,BOD-01,6/14/2006,1PE,16,0.122160003,15220,1PE,38.20999908,,300,
6,BPJCA-UC-D1,6/12/2006,1PE,18,0.142800003,15221,1PE,43.81000137,,300,
6,BPZA-01,6/13/2006,1PE,10,1.344699979,15222,1PE,28.95999908,,300,
6,BPB-01,6/13/2006,1PE,10,0.57385999,15223,1PE,37.29999924,,300,
6,BPKL-01,6/12/2006,1PE,12,,15224,1PE,45.84999847,,,
6,BPKF-02,6/12/2006,1PE,18,0.258899987,15225,1PE,46.08000183,,300,
6,BOB-01,6/13/2006,1PE--1SH,16,0.251890004,15226,1PE,39.59999847,,300,
6,BOB-01,6/13/2006,1PE--1SH,16,0.251890004,15226,1SH,,0.5,300,
6,BPKA-01,6/14/2006,1PE,14,0.331440002,15227,1PE,49.75999832,,300,
6,BPG-12,7/31/2006,1ES,26,0.049619999,15228,1ES,19.62999916,,500,
6,BPGC-01,7/31/2006,1ES,38,0.105300002,15229,1ES,13.93000031,,500,
6,BO-02,8/1/2006,1ES,55,0.075759999,15230,1ES,36.84999847,,800,
6,BPGE-02,8/2/2006,1ES,28,0.118369997,15231,1ES,19.53000069,,,
6,BPJB-03,8/2/2006,1ES,39,0.57385999,15232,1ES,51.59999847,,690,
6,BPK-13,8/7/2006,1BE--1SH--2BE,44,0.045079999,15233,1BE,22,,,
6,BPK-13,8/7/2006,1BE--1SH--2BE,44,0.045079999,15233,1SH,,1.799999952,,
6,BPK-13,8/7/2006,1BE--1SH--2BE,44,0.045079999,15233,2BE,30,,,
6,BP-04,8/8/2006,1BE--1SH--2BE,90,0.078979999,15234,1BE,32,,,
6,BP-04,8/8/2006,1BE--1SH--2BE,90,0.078979999,15234,1SH,,4.800000191,,
6,BP-04,8/8/2006,1BE--1SH--2BE,90,0.078979999,15234,2BE,28,,,
6,BP-03,8/8/2006,1BE--1SH--2BE,77,0.03712,15235,1BE,32,,,
6,BP-03,8/8/2006,1BE--1SH--2BE,77,0.03712,15235,1SH,,3.599999905,,
6,BP-03,8/8/2006,1BE--1SH--2BE,77,0.03712,15235,2BE,31.43000031,,,
6,BPJ-08,8/9/2006,1BE,100,0.067610003,15236,1BE,46.5,,,
6,BPK-07,8/9/2006,1BE--1SH,110,0.105300002,15237,1BE,47.15999985,,,
6,BPK-07,8/9/2006,1BE--1SH,110,0.105300002,15237,1SH,,0.800000012,,
6,BPJA-02,8/1/2006,1ES,21,0.08371,15238,1ES,37.70999908,,500,
6,BPJD-02,8/3/2006,1ES,20,0.01761,15239,1ES,28.03000069,,500,
6,BPJCA-02,9/7/2006,1PE,7,0.142800003,15241,1PE,27.70000076,,369,
6,BPJC-08,8/3/2006,1ES,25,0.04981,15242,1ES,35,,500,
6,BPG-09,8/7/2006,1BE--1SH--2BE,70,0.086170003,15243,1BE,30,,,
6,BPG-09,8/7/2006,1BE--1SH--2BE,70,0.086170003,15243,1SH,,1.799999952,,
6,BPG-09,8/7/2006,1BE--1SH--2BE,70,0.086170003,15243,2BE,30,,,
6,BPE-03,6/13/2006,1PE,20,0.498479992,15246,1PE,42.40000153,,300,
4,DSB-03,7/9/2009,1ES,40,0.07,15249,1ES,46,,,
4,DSA-02,7/16/2009,1ES,27,0.100000001,15250,1ES,43,,,
4,DSI-01,7/13/2009,1ES,14,0.02,15251,1ES,20,,,
4,DSLB-01,7/6/2009,1ES,16,0.07,15252,1ES,42,,,
4,DSG-01,7/14/2009,1ES,32,0.105218999,15254,1ES,22,,,
4,DSF-01,7/14/2009,1ES,29,0.105218999,15255,1ES,24,,,
4,DSH-02,7/21/2009,1ES,32,0.052609,15256,1ES,48,,,
4,DSJ-01,7/15/2009,1BE,75,0.055704001,15257,1BE,51,,,
4,DSL-01,7/6/2009,1ES,33,0.045093998,15258,1ES,56,,,
4,DS-20,7/10/2009,1BE--1SH--2BE,192,0.029999999,15259,1BE,20,,,
4,DS-20,7/10/2009,1BE--1SH--2BE,192,0.029999999,15259,1SH,,2,,
4,DS-20,7/10/2009,1BE--1SH--2BE,192,0.029999999,15259,2BE,20,,,
4,DSE-01,7/14/2009,1ES,23,0.157828003,15260,1ES,27,,,
4,DSK-01,7/13/2009,1PE,12,0.157828003,15261,1PE,47,,,
4,DSQB-01,7/8/2009,1ES,24,0.036421999,15262,1ES,23,,,
4,DS-14,7/21/2009,1BE--2BE,110,0.028696001,15263,1BE,34,,,
4,DS-14,7/21/2009,1BE--2BE,110,0.028696001,15263,2BE,33,,,
4,DSPA-01,7/15/2009,1ES,36,0.072843999,15264,1ES,46,,,
4,DSQ-03,7/22/2009,1BE,70,0.008025,15265,1BE,34,,,
4,DSQC-01,7/8/2009,1ES,37,0.022023,15266,1ES,22,,,
4,DSP-03,7/8/2009,1ES,32,0.094696999,15267,1ES,40,,,
4,DSFA-01,7/13/2009,1ES,13,0.029999999,15268,1ES,20,,,
4,DS-07,7/20/2009,1BE--1SH--2BE,135,0.078914002,15269,1BE,40,,,
4,DS-07,7/20/2009,1BE--1SH--2BE,135,0.078914002,15269,1SH,,5,,
4,DS-07,7/20/2009,1BE--1SH--2BE,135,0.078914002,15269,2BE,,,,
4,DST-01,7/14/2009,1ES,28,0.105218999,15270,1ES,26,,,
6,BEN-02,8/24/1999,1ES,18,0.210439995,16015,1ES,49,,,
7,DJJ-03,8/8/2000,1ES,26,0.135230005,16027,1ES,64.13999939,,,
6,BEN-02,9/7/2000,1ES,18,0.210439995,16036,1ES,108.8000031,,,
6,BEN-02,8/7/2002,1ES,18,0.210439995,16068,1ES,78.30000305,,,
2,PWPA-01,7/30/2002,1ES,31,0.236739993,19251,1ES,36.5,,482,
2,PWI-01,7/31/2002,1ES,32,0.210419998,19252,1ES,30.5,,574,
2,PWNA-04,7/31/2002,1ES,21,0.278409988,19253,1ES,38.90000153,,695,
2,PW-07,8/2/2002,1BE--1SH,120,0.008493,19254,1BE,60,,,
2,PW-07,8/2/2002,1BE--1SH,120,0.008493,19254,1SH,,3,,
2,PWB-03,8/5/2002,1BE--1SH,150,0.041173,19255,1BE,30,,,
2,PWB-03,8/5/2002,1BE--1SH,150,0.041173,19255,1SH,,3,,
2,PWH-01,8/1/2002,1ES,29,0.067610003,19256,1ES,22.5,,600,
2,PWN-03,7/29/2002,1BE--1SH,60,0.061170001,19257,1BE,31.5,,,
2,PWN-03,7/29/2002,1BE--1SH,60,0.061170001,19257,1SH,,2,,
2,PW-04,8/6/2002,1BE,80,0.012141,19258,1BE,45,,,
2,PWP-06,7/30/2002,1ES,30,0.089299999,19259,1ES,26,,534,
2,PSB-01,8/6/2003,1ES,18,0.189390004,19305,1ES,30,,,
2,PJ-01,8/7/2003,1ES,30,0.210419998,19306,1ES,25,,,
2,PP-01,8/7/2003,1ES,17,0.270639986,19307,1ES,20,,,
2,PHE-01,8/13/2003,1ES,18,0.243560001,19308,1ES,26,,,
2,PH-16,8/13/2003,1BE,60,0.113260001,19309,1BE,20,,,
2,PT-01,8/6/2003,1ES,14,0.436489999,19310,1ES,30,,,
2,PK-01,8/12/2003,1ES,16,0.067610003,19311,1ES,32,,,
2,PL-18,8/12/2003,1ES,51,0.029138001,19312,1ES,23,,,
2,PL-03,8/15/2003,1BE,30,0.046020001,19313,1BE,25,,,
2,PN-03,8/14/2003,1ES,16,0.315719992,19314,1ES,44,,,
2,PN-02,8/14/2003,1BE,45,0.070079997,19315,1BE,24,,,
6,DR-05,7/21/2004,1ES,30,0.142049998,21006,1ES,40,,,
6,DQD-01,7/20/2004,1ES,39,0.134470001,21007,1ES,32.29999924,,,
6,DZP-01,7/20/2004,1ES,35,0.473479986,21008,1ES,24.31999969,,,
2,PB-04,8/9/2004,1BE--1SH,100,0.023096999,21010,1BE,40,,,
2,PB-04,8/9/2004,1BE--1SH,100,0.023096999,21010,1SH,,2,,
2,PB-05,8/18/2004,1ES,18,0.036359999,21011,1ES,15,,,
2,PB-06,8/16/2004,1BE,86,0.086170003,21012,1BE,15,,,
2,PB-08,8/13/2004,1BE,100,0.023974,21013,1BE,25,,,
2,PB-10,8/16/2004,1BE,41,0.063069999,21014,1BE,28,,,
2,PBJA-03,8/11/2004,1ES,46,0.044890001,21015,1ES,21,,,
2,PBP-01,8/17/2004,1ES,25,0.025594,21017,1ES,10,,,
2,PBJA-05,8/12/2004,1ES,30,0.17216,21018,1ES,31,,,
2,PBG-10,8/10/2004,1ES,21,0.210419998,21019,1ES,12,,,
2,PBI-02,8/11/2004,1ES,28,0.210419998,21020,1ES,28,,,
2,PBS-01,8/17/2004,1ES,25,0.0339,21021,1ES,10,,,
8,LB-02,8/23/2004,1ES,29,0.107009999,21022,1ES,21,,470,
8,LZF-04,8/23/2004,1ES,36,0.155300006,21023,1ES,27,,665,
8,LC-01,8/24/2004,1BE,37,0.090530001,21024,1BE,20,,,
8,LF-01,9/9/2004,1BE,54,0.047350001,21025,1BE,25,,,
8,LF-05,9/9/2004,1BE,37,0.037879001,21026,1BE,22,,,
8,LF-08,9/9/2004,1ES,34,0.04848,21027,1ES,26,,300,
8,LD-08,8/24/2004,1BE,46,0.035730001,21028,1BE,24,,,
8,LDE-03,8/24/2004,1ES,23,0.075759999,21029,1ES,22,,600,
8,LD-07,8/24/2004,1ES,26,0.109849997,21030,1ES,18,,430,
8,LDA-01,8/24/2004,1ES,29,0.189390004,21031,1ES,19,,360,
2,MZA-03,9/9/2004,1ES,33,0.167610005,21032,1ES,25,,500,
2,MWD-01,9/9/2004,1ES,28,0.156440005,21033,1ES,27,,550,
8,LE-03,8/25/2004,1BE,28,0.059179999,21034,1BE,20,,,
8,LDD-14,8/25/2004,1BE,55,0.135230005,21035,1BE,33,,,
8,LDD-24,8/25/2004,1ES,28,0.059470002,21036,1ES,10,,320,
8,LDB-01,8/23/2004,1ES,19,0.270563006,21037,1ES,17,,415,
7,DJ-06,7/21/2005,1BE--1SH,40,0.04205,21038,1BE,29,,,
7,DJ-06,7/21/2005,1BE--1SH,40,0.04205,21038,1SH,,2,,
7,DJN-02,7/21/2005,1BE,15,0.086170003,21039,1BE,12,,,
7,DJF-06,7/27/2005,1ES,22,,21051,1ES,15.26000023,,420,
7,DJFD-01,7/26/2005,1BE--1SH,26,0.090149999,21053,1BE,8,,,
7,DJFD-01,7/26/2005,1BE--1SH,26,0.090149999,21053,1SH,,3,,
7,DJH-01,8/1/2005,1BE--1SH,29,0.059280001,21055,1BE,15,,,
7,DJH-01,8/1/2005,1BE--1SH,29,0.059280001,21055,1SH,,4,,
7,DJK-04,7/27/2005,1ES,20,,21061,1ES,9.300000191,,,
7,DJL-02,7/28/2005,1ES,25,0.111408003,21062,1ES,20.5,,500,
7,DJM-01,7/29/2005,1BE--1SH,20,0.111359999,21063,1BE,23.5,,,
7,DJM-01,7/29/2005,1BE--1SH,20,0.111359999,21063,1SH,,2,,
7,DJNA-01,7/28/2005,1SH,15,,21064,1SH,,10,300,
7,DJZS-01,7/28/2005,1SH,15,,21068,1SH,,3,300,
7,DJMAA-01,7/28/2005,1SH,21,,21069,1SH,,1,665,
1,MN-04,6/20/2005,1ES,33,0.34435299,21075,1ES,26.62000084,,,
1,MN-07,6/21/2005,1ES,25,0.34435299,21076,1ES,21.95000076,,,
1,MN-18,6/16/2005,1ES,30,0.378787994,21078,1ES,20,,,
1,MN-05,6/17/2005,1BE--1SH,72,,21079,1BE,23.12000084,,,
1,MN-05,6/17/2005,1BE--1SH,72,,21079,1SH,,,,
1,MNI-12,6/15/2005,1ES,37,0.140292004,21080,1ES,25.01000023,,,
1,MNIA-11,6/21/2005,1ES,20,0.631313026,21081,1ES,19.5,,,
1,MNDA-01,6/27/2005,1ES,10,,21082,1ES,25,,,
1,MNF-01,6/16/2005,1ES,14,,21083,1ES,20,,,
1,MQ-02,6/23/2005,1BE--1SH,60,0.172176003,21085,1BE,24.28000069,,,
1,MQ-02,6/23/2005,1BE--1SH,60,0.172176003,21085,1SH,,,,
1,MJ-01,6/13/2005,1BE,30,,21087,1BE,35.15000153,,,
1,MJ-02,6/14/2005,1ES,35,,21088,1ES,30,,,
1,MJB-02,6/14/2005,1ES,25,0.31565699,21089,1ES,23,,,
1,MJE-01,6/15/2005,1ES,9,,21090,1ES,10,,,
1,MT-01,6/22/2005,1ES,16,,21092,1ES,21,,,
1,MU-01,6/22/2005,1ES,12,,21093,1ES,16.17000008,,,
1,MPA-01,6/22/2005,1ES,15,,21094,1ES,24.45000076,,,
6,DM-02,7/26/2006,1ES,21,0.251890004,21096,1ES,21,,400,
6,DM-01,7/26/2006,1ES,22,0.100759998,21097,1ES,15,,400,
7,DL-07,7/25/2006,1ES,30,0.111359999,21099,1ES,25,,620,
7,DLF-02,7/24/2006,1ES,35,0.138260007,21100,1ES,25,,700,
6,DN-01,7/26/2006,1ES,20,0.263069987,21101,1ES,25.75,,300,
6,DP-01,7/27/2006,1ES,30,0.103600003,21103,1ES,18,,500,
7,DZH-01,7/28/2006,1ES,14,0.055679999,21106,1ES,21,,,
7,DZIAA-01,7/25/2006,1ES,11,,21109,1ES,8.25,,,
2,PQE-06,7/6/2006,1ES,39,0.118369997,21110,1ES,75,,,
2,PQ-07,7/5/2006,1ES,46,0.059280001,21111,1ES,28,,,
2,PQ-09,7/12/2006,1BE,150,0.029999999,21112,1BE,12,,,
2,PQ-12,7/14/2006,1BE,135,0.038651999,21113,1BE,60,,,
2,PQ-13,7/10/2006,1ES,25,0.04981,21114,1ES,24,,,
2,PQF-06,7/13/2006,1BE,70,0.057392001,21117,1BE,15.75,,,
2,PQC-11,7/12/2006,1BE,56,0.054113001,21118,1BE,13,,,
2,PQC-13,7/11/2006,1ES,30,0.024281001,21119,1ES,37,,,
2,PQC-02,7/12/2006,1BE,33,0.040297002,21120,1BE,16,,,
2,PQI-10,7/10/2006,1ES,26,0.055300001,21121,1ES,29,,,
2,PQF-09,7/5/2006,1ES,33,0.049240001,21122,1ES,19,,,
2,PQCL-02,7/11/2006,1ES,28,0.040339999,21123,1ES,25,,,
2,PQJ-01,7/6/2006,1ES,17,0.135230005,21124,1ES,35.5,,,
2,PQFD-01,7/6/2006,1PE,11,0.282200009,21125,1PE,14,,,
2,PQH-01,7/7/2006,1PE,13,0.105300002,21126,1PE,22.5,,,
2,PQD-07,7/13/2006,1ES,23,0.17216,21127,1ES,38,,,
2,PW-01,6/21/2007,1BE,144,0.01,21128,1BE,30,,,
2,PW-02,6/20/2007,1BE,150,0.010406,21129,1BE,60,,,
2,PW-04,6/19/2007,1BE,130,0.012141,21130,1BE,70,,,
2,PWN-03,6/18/2007,1BE,51,0.061170001,21133,1BE,30,,,
2,PWN-05,6/18/2007,1BE,80,0.052250002,21134,1BE,30,,,
2,PWN-06,8/6/2007,1ES,15,0.064960003,21135,1ES,19,,,
2,PWNA-04,8/6/2007,1ES,15,0.278409988,21136,1ES,20,,,
2,PWQ-04,9/27/2007,1ES,10,0.067610003,21137,1ES,24,,,
2,PWA-01,6/21/2007,1BE,40,0.046209998,21138,1BE,31,,,
2,PWI-01,9/25/2007,1ES,39,0.210419998,21139,1ES,25,,,
2,PWF-01,9/26/2007,1ES,10,0.123669997,21140,1ES,10,,,
2,PWA-02,9/26/2007,1ES,30,0.069130003,21141,1ES,56,,,
2,PWPA-01,9/27/2007,1ES,25,0.236739993,21142,1ES,34,,,
2,PWP-06,9/25/2007,1BE,20,0.090000004,21143,1BE,19,,,
2,PSB-01,7/14/2008,1ES,32,0.189390004,21153,1ES,50,,,
2,PR-99,7/14/2008,1ES,25,0.25,21154,1ES,32,,,
2,PK-01,7/15/2008,1ES,21,0.067610003,21155,1ES,30,,,
2,PHB-01,7/16/2008,1ES,15,0.113640003,21156,1ES,23,,,
2,PP-01,7/16/2008,1ES,19,0.270639986,21157,1ES,40,,,
2,PL-18,7/3/2008,1BE,44,0.029138001,21158,1BE,35,,,
2,PT-01,7/28/2008,1ES,15,0.436489999,21159,1ES,18,,,
2,PN-03,7/29/2008,1ES,20,0.315719992,21160,1ES,46,,,
2,PJ-01,7/29/2008,1ES,26,0.210419998,21161,1ES,40,,,
2,PZR-03,7/30/2008,1ES,20,0.120829999,21162,1ES,24,,,
2,PHE-01,7/30/2008,1ES,20,0.243560001,21163,1ES,22,,,
2,PL-03,7/31/2008,1BE--1SH,30,0.046020001,21164,1BE,37,,,
