StationCode,StreamName,Location,Latitude_DDeg,Longitude_DDeg,TYPE
PBO-10,FAIRFIELD UNION SPECIAL DITCH,6 MI SSE YORKTOWN,41.50333,-89.80081,STREAM
PBP-01,WALNUT SPECIAL DITCH,2.2 MI NE NEW BEDFORD,41.52412,-89.67625,STREAM
PBR-01,BAKER CREEK DITCH,7 MI W OF WALNUT ON CO RD 2850N,41.5616,-89.7045,STREAM
PBS-01,WINNEBAGO DITCH,1 MI N DEER GROVE,41.62805,-89.68717,STREAM
PBU-10,WILLOW CREEK,MERIDAN RD 7 MI SSE ASHTON,41.7654,-89.16838,STREAM
PBZA-01,U-TRIB GREEN RIVER,"4 MI NNW OF ATKINSON AT RD 2150N, RM 22.2L",41.46052,-90.03465,STREAM
PE-06,ROCK CREEK,RT 30 BR 0.5 MI NW OF MORRISON,41.8161,-89.98,STREAM
PH-16,ELKHORN CREEK,"PILGRIM RD (2200N) AT ELKHORN BR, 0.5 MI W OF HOOVER RD (2900E) AND 2 MI NW OF PENROSE",41.90276,-89.69629,STREAM AMBIENT INACTIVE
PHB-01,SUGAR CREEK,FULFS RD 3 MI N STERLING,41.84371,-89.6636,STREAM
PHE-01,BUFFALO CREEK,JAMES RD 3.6 MI SE HAZELHURST,41.92814,-89.63338,STREAM
PJ-01,PINE CREEK,5.5 MI E POLO,41.99092,-89.47131,STREAM
PK-01,FRANKLIN CREEK,FRANKLIN CREEK NATURE PRESERVE 3 MI NW FRANKLIN GROVE ON TWIST RD,41.85961,-89.35416,STREAM
PL-03,KYTE RIVER,HONEY CR RD 1 MI E OF DAYSVILLE,41.98673,-89.29478,STREAM AMBIENT INACTIVE
PL-18,KYTE RIVER,FLAGG RD BR 3 MI N FLAGG,41.93724,-89.15646,STREAM
PN-02,LEAF RIVER,1 MI SE LEAF R TOWN LINE ROAD,42.11525,-89.37456,STREAM
PN-03,LEAF RIVER,1.5 MI E ADELINE ON BASS RD,42.14407,-89.46685,STREAM
PP-01,STILLMAN CREEK,HOLCOMB RD 3M S STILMAN VALLEY,42.06331,-89.16626,STREAM
PQ-02,KISHWAUKEE RIVER,"PERRYVILLE RD BR, 1.5 MI S OF PERRYVILLE AND 0.25 MI UPS OF SOUTH BRANCH KISHWAUKEE RIVER",42.20169,-88.97976,STREAM AMBIENT INACTIVE
PQ-07,KISHWAUKEE RIVER,RT 23 BR N OF MARENGO,42.26549,-88.60839,STREAM
PQ-09,KISHWAUKEE RIVER,4 MI W BELVIDERE,42.25377,-88.93001,STREAM
PQ-12,KISHWAUKEE RIVER,"BLACKHAWK RD BR, 2 MI SW OF PERRYVILLE",42.19447,-88.99951,STREAM AMBIENT
PQ-13,KISHWAUKEE RIVER,PLEASANT VALLEY RD,42.24784,-88.50644,STREAM
PQ-14,KISHWAUKEE RIVER,BUSINESS RT 20 BELVIDERE,42.25907,-88.84289,STREAM
PQB-03,KILLBUCK CREEK,BAXTER RD KILBUCK FOREST PARK,42.16528,-89.09945,STREAM
PQB-06,KILLBUCK CREEK,17 MI S ROCKFORD AT MOWERS ROAD,42.021389,-89.00389,STREAM
PQC-02,SOUTH BRANCH KISHWAUKEE RIVER,1.5 MI W SYCAMORE,41.99674,-88.7221,STREAM
PQC-11,SOUTH BRANCH KISHWAUKEE RIVER,MCNEAL RD BR 2 MI N FAIRDALE,42.13772,-88.93327,STREAM
PQC-13,SOUTH BRANCH KISHWAUKEE RIVER,2 MI SW DEKALB AT GURLER RD,41.8925,-88.7861111,STREAM
PQCL-02,EAST BRANCH SOUTH BRANCH KISHWAUKEE RIVER,MOTEL RD BR 2 MI W SYCAMORE,42.00316,-88.71552,STREAM
PQCL-03,EAST BRANCH SOUTH BRANCH KISHWAUKEE RIVER,AIRPORT RD BR 1 MI SE SYCAMORE,41.966264,-88.658033,STREAM
PQCLA-01,UNION DITCH NO 3,COUNTY LINE RD 1.8 MI N OF MAPLE PARK,41.93364,-88.60131,STREAM
PQD-05,BEAVER CREEK,EDSON RD 1 MI SE POPLAR GROVE,42.35541,-88.80408,STREAM
PQD-07,BEAVER CREEK,RT 20 BR 4 MI W BELVIDERE,42.27612,-88.91528,STREAM
PQD-10,BEAVER CREEK,SQUAW PRAIRIE RD 4.1 MI WNW OF BELVIDERE,42.2907,-88.90931,STREAM
PQE-06,PISCASAW CREEK,RT 173 BR W CHEMUNG,42.41564,-88.6714,STREAM
PQF-06,COON CREEK,RT 20 BR 2.5 MI E BELVIDERE,42.24703,-88.78106,STREAM
PQF-09,COON CREEK,4.8 MI SW MARENGO AT GRANGE ROAD,42.2075,-88.68611,STREAM
PQF-10,COON CREEK,1.3 MI S OF GARDEN PRAIRIE,42.2335,-88.724836,STREAM
PQFD-01,HAMPSHIRE CREEK,2.6 MI NW HAMPSHIRE AT WALKER ROAD,42.12222,-88.56889,STREAM
PQFD-H-A2,HAMPSHIRE CREEK,"0.5 MI NE HAMPSHIRE ON ROWELL ROAD, 1.3 MILES UPS HAMPSHIRE MWWTP DISCHARGE",42.1035,-88.5213,STREAM FACILITY
PQFD-H-C3,HAMPSHIRE CREEK,ALLEN RD BR 1 MI NW OF HAMPSHIRE AND 1 MI DNS HAMPSHIRE WWTP,42.1064,-88.5547,STREAM FACILITY
PQH-01,RUSH CREEK,4 MI W MARENGO,42.28003,-88.68595,STREAM
PQI-10,SOUTH BRANCH-EAST,2 MI SE UNION,42.21943,-88.49159,STREAM
PQI-H-C5,SOUTH BRANCH-EAST,MARENGO RD BR 1.3 MI W OF HUNTLEY AND 2.9 MI DNS HUNTLEY WWTP,42.1681,-88.4535,STREAM FACILITY
PQJ-01,NORTH BRANCH,KISHWAUKEE VALLEY RD,42.3128,-88.55311,STREAM
PR-99,KEITH CREEK,UPS CONFL ROCK R ROCKFORD,42.25793,-89.09388,STREAM
PSB-01,NORTH FORK KENT CREEK,ANNA PAGE FOR PR 1.4M W ROCKFORD,42.30899,-89.15223,STREAM
PT-01,SOUTH KINNIKINNICK CREEK,4.8 MI E OF ROSCOE AT CALEDONIA RD,42.4170917,-88.9148083,STREAM
PW-01,PECATONICA RIVER,RT 75 BR AT HARRISON,42.42749,-89.19557,STREAM AMBIENT INACTIVE
PW-02,PECATONICA RIVER,CO RD BR N PECATONICA,42.31689,-89.35929,STREAM
PW-04,PECATONICA RIVER,RT 26 BR AT FREEPORT,42.30753,-89.63192,STREAM
PW-07,PECATONICA RIVER,E EDGE WINSLOW,42.49304,-89.78967,STREAM
PWA-01,RACCOON CREEK,3.6 MI NE SHIRLAND,42.47671,-89.13807,STREAM
PWA-02,RACCOON CREEK,OLD RR BRIDGE AT NIGREN WETLAND PRESERVE OFF ROCKTON RD,42.458031,-89.128106,STREAM
PWB-03,SUGAR RIVER,3.2 MI NW SHIRLAND,42.47293,-89.24928,STREAM
PWF-01,COOLIDGE CREEK,TELEGRAPH RD BR 4 MI NE PECATONICA AND 1.9 MI DNS WESTLAKE VILLAGE WWTP,42.3399,-89.2897,STREAM
PWH-01,SUMNER CREEK,RT 20 BR 3 MI SE RIDOTT,42.27863,-89.42021,STREAM
PWI-01,ROCK RUN,RT 75 BR 1.3 MI W DAVIS,42.41734,-89.4425,STREAM
PWN-03,YELLOW CREEK,EAST SIDE KRAPE PARK OFF GLADEWOOD DR SW EDGE FREEPORT,42.27707,-89.6466,STREAM
PWN-05,YELLOW CREEK,"KRAPE PARK ROAD JUST UPS OF DAM, SW EDGE OF FREEPORT",42.27855,-89.652506,STREAM
PWN-06,YELLOW CREEK,"WEST RADERS RD, 4.8 MI SSW OF LENA",42.3119,-89.8576,STREAM
PWNA-04,CRANE GROVE CREEK,4.2 MI S FREEPORT AT CRANE GROVE RD BR,42.2366667,-89.6047222,STREAM
PWP-06,RICHLAND CREEK,2.5 MI N ORANGEVILLE AT WEST ST LINE RD,42.5038889,-89.6444444,STREAM
PWPA-01,CEDAR CREEK,RT 26 BR 0.3 MI N CEDARVILLE,42.38309,-89.6329,STREAM
PWQ-04,WADDAMS CREEK,UNITY RD 3 MI NE LENA,42.39909,-89.7628,STREAM
PZB-01,COAL CREEK,IN COAL VALLEY DEADEND N 2ND,41.43014,-90.45797,STREAM
PZR-03,THREEMILE BRANCH,NELSON RD 4.2 MI E OF ROCK FALLS,41.7818,-89.6017,STREAM
QC-03,WAUKEGAN RIVER,WASHINGTON PK WAUKEGAN T45NR12ESE21,42.35702,-87.83533,LAKE MICHIGAN
QE-01,U-TRIB LAKE MICHIGAN (DEAD DOG CREEK),"RAVINE DR, 0.2 MI E SHERIDAN RD IN WINTHROP HARBOR",42.482964,-87.818211,STREAM
QF-02,KELLOG RAVINE,"N OF 17TH ST, 0.8 MI E OF SHERIDAN RD IN ZION",42.464731,-87.811469,STREAM
QG-01,BULL CREEK,SHERIDAN RD IN ZION,42.428644,-87.824314,STREAM
